Collection Object GUID,Metadata Text,DNA Sequences Text3,,,
db31c051-1ed3-11e3-bfac-90b11c41863e,,547c9827-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829392
db31c051-1ed3-11e3-bfac-90b11c41863e,,547f2063-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC831004
dccdec47-1ed3-11e3-bfac-90b11c41863e,,5475f435-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JX628420
dccdec47-1ed3-11e3-bfac-90b11c41863e,,5475f4a8-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JX627921
dccdec47-1ed3-11e3-bfac-90b11c41863e,,54843783-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930217
dc950aa9-1ed3-11e3-bfac-90b11c41863e,,5485a6bc-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930538
dcb83408-1ed3-11e3-bfac-90b11c41863e,,546efdfa-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF285940 
dcb83408-1ed3-11e3-bfac-90b11c41863e,,5470330e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AY279676 
dcb83408-1ed3-11e3-bfac-90b11c41863e,,54709086-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AY279779 
dcb83408-1ed3-11e3-bfac-90b11c41863e,,54719f8d-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF285918 
dcb83408-1ed3-11e3-bfac-90b11c41863e,,54723327-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AY279573 
dcb83408-1ed3-11e3-bfac-90b11c41863e,,547256d7-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AY279882 
dcb83408-1ed3-11e3-bfac-90b11c41863e,,5472ee4a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ616723 
dcb83408-1ed3-11e3-bfac-90b11c41863e,,5473501f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ616944 
dcb83408-1ed3-11e3-bfac-90b11c41863e,,547449b4-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ616611 
dcb83408-1ed3-11e3-bfac-90b11c41863e,,5485a732-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF929833
dcb83408-1ed3-11e3-bfac-90b11c41863e,,548a9ba9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/MW630570
dcb83408-1ed3-11e3-bfac-90b11c41863e,,548a9bf3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/MW631383
dcb83408-1ed3-11e3-bfac-90b11c41863e,,548a9c3f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/MW630184
dcb83408-1ed3-11e3-bfac-90b11c41863e,,548a9c8a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/MW630981
dcb83408-1ed3-11e3-bfac-90b11c41863e,,548a9cd3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/MW631577
dcb83408-1ed3-11e3-bfac-90b11c41863e,,548a9d1f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/MW630769
dcb83408-1ed3-11e3-bfac-90b11c41863e,,548a9d6a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/MW631171
dcd8cfac-1ed3-11e3-bfac-90b11c41863e,,5485a7a9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930389
db3c7df4-1ed3-11e3-bfac-90b11c41863e,,5476cf37-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825825
db3c7df4-1ed3-11e3-bfac-90b11c41863e,,54776685-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826229
db3c7df4-1ed3-11e3-bfac-90b11c41863e,,5478519c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826398
db3c7df4-1ed3-11e3-bfac-90b11c41863e,,547923af-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827041
db3c7df4-1ed3-11e3-bfac-90b11c41863e,,547a1a2b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827917
db3c7df4-1ed3-11e3-bfac-90b11c41863e,,547aca78-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828025
db3c7df4-1ed3-11e3-bfac-90b11c41863e,,547ce986-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829653
db3c7df4-1ed3-11e3-bfac-90b11c41863e,,547f9ef4-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC831282
db3c7df4-1ed3-11e3-bfac-90b11c41863e,,548439ec-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930388
dc761b5b-1ed3-11e3-bfac-90b11c41863e,,5484bdcd-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF929859
db67ce56-1ed3-11e3-bfac-90b11c41863e,,546fcc46-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731338 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,546fe4ee-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731315 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,54708af3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731089 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,5470a555-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731186 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,54717be1-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731279 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,54719843-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731358 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,5471c53b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731419 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,54724c1b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731234 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,547331ac-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731120 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,54734100-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731154 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,547394e0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731381 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,5474bd57-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731257 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,5474dfcf-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731210 
db67ce56-1ed3-11e3-bfac-90b11c41863e,,54777027-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826235
db67ce56-1ed3-11e3-bfac-90b11c41863e,,54792c5f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827033
db67ce56-1ed3-11e3-bfac-90b11c41863e,,547a1cba-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827926
db67ce56-1ed3-11e3-bfac-90b11c41863e,,547ced57-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829596
db67ce56-1ed3-11e3-bfac-90b11c41863e,,547d63f9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829966
db67ce56-1ed3-11e3-bfac-90b11c41863e,,54844893-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930432
db615fa0-1ed3-11e3-bfac-90b11c41863e,,546f1f2c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF152145 
db615fa0-1ed3-11e3-bfac-90b11c41863e,,546fec48-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF149985 
db615fa0-1ed3-11e3-bfac-90b11c41863e,,547000c2-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF049730 
db615fa0-1ed3-11e3-bfac-90b11c41863e,,54702d36-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AY308765 
db615fa0-1ed3-11e3-bfac-90b11c41863e,,54702edf-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EU366682 
db615fa0-1ed3-11e3-bfac-90b11c41863e,,54707d9f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EU366776 
db615fa0-1ed3-11e3-bfac-90b11c41863e,,5470fc0c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF153288 
db615fa0-1ed3-11e3-bfac-90b11c41863e,,547149d0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF152118 
db615fa0-1ed3-11e3-bfac-90b11c41863e,,547235ad-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EU366636 
db615fa0-1ed3-11e3-bfac-90b11c41863e,,54730a69-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF150640 
db615fa0-1ed3-11e3-bfac-90b11c41863e,,54733efc-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF049740 
db615fa0-1ed3-11e3-bfac-90b11c41863e,,5485af3d-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930291
dc7be19e-1ed3-11e3-bfac-90b11c41863e,,54712d4a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AB126082 
dc7be5b9-1ed3-11e3-bfac-90b11c41863e,,5484bf82-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF929801
dc84db51-1ed3-11e3-bfac-90b11c41863e,,546f6fe9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF153301 
dc84db51-1ed3-11e3-bfac-90b11c41863e,,546fee48-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF149998 
dc84db51-1ed3-11e3-bfac-90b11c41863e,,5471d324-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF152158 
dc84db51-1ed3-11e3-bfac-90b11c41863e,,54721410-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF152131 
dc84db51-1ed3-11e3-bfac-90b11c41863e,,5472d748-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF150653 
dc916878-1ed3-11e3-bfac-90b11c41863e,,5485af81-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930167
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,5477f9f3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826555
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,5478e9ea-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827299
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,547b2d70-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828476
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,547d4074-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829868
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,547f3961-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830951
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,548448d9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930057
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,54867c01-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ556257
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,54867c49-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555780
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,54867c91-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555292
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,54867cd8-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555420
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,54867d1f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555596
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,54867d65-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ556068
dc9171fe-1ed3-11e3-bfac-90b11c41863e,,54899ebd-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/MG816287
dc917428-1ed3-11e3-bfac-90b11c41863e,,5478fac5-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827298
dc917428-1ed3-11e3-bfac-90b11c41863e,,5479d187-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827766
dc917428-1ed3-11e3-bfac-90b11c41863e,,547b38bd-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828477
dc917428-1ed3-11e3-bfac-90b11c41863e,,547c00b8-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828895
dc917428-1ed3-11e3-bfac-90b11c41863e,,547d4f14-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829904
dc91631d-1ed3-11e3-bfac-90b11c41863e,,5484bfc9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930023
dc91631d-1ed3-11e3-bfac-90b11c41863e,,548601f0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ190061
dc91631d-1ed3-11e3-bfac-90b11c41863e,,548678a2-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555284
dc91631d-1ed3-11e3-bfac-90b11c41863e,,548678e9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555771
dc91631d-1ed3-11e3-bfac-90b11c41863e,,54867930-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555415
dc91631d-1ed3-11e3-bfac-90b11c41863e,,54867978-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555587
dc91631d-1ed3-11e3-bfac-90b11c41863e,,548679bf-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ556058
dc91631d-1ed3-11e3-bfac-90b11c41863e,,54867a06-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ556248
dc91631d-1ed3-11e3-bfac-90b11c41863e,,54899a6b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/MG816280
dc917318-1ed3-11e3-bfac-90b11c41863e,,5485afc6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF929666
dc916c2f-1ed3-11e3-bfac-90b11c41863e,,546ee07e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AP004427 
dc916c2f-1ed3-11e3-bfac-90b11c41863e,,5470e51f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/NC_008127 
dc916c2f-1ed3-11e3-bfac-90b11c41863e,,5485b00a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF929824
dc916172-1ed3-11e3-bfac-90b11c41863e,,546f1ee3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF488472 
dc916172-1ed3-11e3-bfac-90b11c41863e,,546fe72d-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF150647 
dc916172-1ed3-11e3-bfac-90b11c41863e,,546ff4eb-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF152152 
dc916172-1ed3-11e3-bfac-90b11c41863e,,547034e6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF153295 
dc916172-1ed3-11e3-bfac-90b11c41863e,,5470d47e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF149992 
dc916172-1ed3-11e3-bfac-90b11c41863e,,54747333-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF152125 
dc9165ce-1ed3-11e3-bfac-90b11c41863e,,5475b24c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC163306
dc9eb353-1ed3-11e3-bfac-90b11c41863e,,5479c663-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827740
dc9eb353-1ed3-11e3-bfac-90b11c41863e,,547b340f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828479
dc9eb353-1ed3-11e3-bfac-90b11c41863e,,547bf4cd-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828904
dc9eb353-1ed3-11e3-bfac-90b11c41863e,,547f5ec4-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830766
dcc097d9-1ed3-11e3-bfac-90b11c41863e,,547611ab-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825452
dcc097d9-1ed3-11e3-bfac-90b11c41863e,,547ae90b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828480
dcc097d9-1ed3-11e3-bfac-90b11c41863e,,547b9986-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828905
dcc097d9-1ed3-11e3-bfac-90b11c41863e,,547eddb1-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830769
dca393d8-1ed3-11e3-bfac-90b11c41863e,,5470676c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ128202 
dca393d8-1ed3-11e3-bfac-90b11c41863e,,54732aa2-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ127916 
dca393d8-1ed3-11e3-bfac-90b11c41863e,,5474a4de-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ128438 
dca393d8-1ed3-11e3-bfac-90b11c41863e,,54883bfe-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AY372785
dca393d8-1ed3-11e3-bfac-90b11c41863e,,54883c46-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AY374272
dca393d8-1ed3-11e3-bfac-90b11c41863e,,54898310-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KM393972
dca393d8-1ed3-11e3-bfac-90b11c41863e,,5489835b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KM393582
dca393d8-1ed3-11e3-bfac-90b11c41863e,,548983a7-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KM393425
dca393d8-1ed3-11e3-bfac-90b11c41863e,,548983f3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KM393812
dca393d8-1ed3-11e3-bfac-90b11c41863e,,5489843e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KM393344
dca393d8-1ed3-11e3-bfac-90b11c41863e,,54898489-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KM393892
dca393d8-1ed3-11e3-bfac-90b11c41863e,,548984d3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KM393502
dca393d8-1ed3-11e3-bfac-90b11c41863e,,5489851e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KM393731
dca393d8-1ed3-11e3-bfac-90b11c41863e,,5489856b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KM394134
dca393d8-1ed3-11e3-bfac-90b11c41863e,,548985b5-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KM394052
dca393d8-1ed3-11e3-bfac-90b11c41863e,,54898607-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KM394215
dcc90f37-1ed3-11e3-bfac-90b11c41863e,,54766c9f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825393
dcc90f37-1ed3-11e3-bfac-90b11c41863e,,54773422-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826123
dcc90f37-1ed3-11e3-bfac-90b11c41863e,,547a81c3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828049
dcc90f37-1ed3-11e3-bfac-90b11c41863e,,547f3689-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC831326
dcc90f37-1ed3-11e3-bfac-90b11c41863e,,54844928-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930039
dca2190f-1ed3-11e3-bfac-90b11c41863e,,5485b0e0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930548
db1aadd9-1ed3-11e3-bfac-90b11c41863e,,5484c303-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF929631
dca6007e-1ed3-11e3-bfac-90b11c41863e,,5485b129-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930063
db1e22ab-1ed3-11e3-bfac-90b11c41863e,,546feff0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ215186 
db1e22ab-1ed3-11e3-bfac-90b11c41863e,,547129a4-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF149988 
db1e22ab-1ed3-11e3-bfac-90b11c41863e,,54714f18-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ215289 
db1e22ab-1ed3-11e3-bfac-90b11c41863e,,54724938-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF152121 
db1e22ab-1ed3-11e3-bfac-90b11c41863e,,54729ada-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ215079 
db1e22ab-1ed3-11e3-bfac-90b11c41863e,,5472c06d-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF150643 
db1e22ab-1ed3-11e3-bfac-90b11c41863e,,5473aaf3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF153291 
db1e22ab-1ed3-11e3-bfac-90b11c41863e,,54750008-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AF152148 
db1e22ab-1ed3-11e3-bfac-90b11c41863e,,5485b170-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930285
db1e22ab-1ed3-11e3-bfac-90b11c41863e,,54869a45-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KP644395
db437954-1ed3-11e3-bfac-90b11c41863e,,5477aa62-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826536
db437954-1ed3-11e3-bfac-90b11c41863e,,54796dd1-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827543
db437954-1ed3-11e3-bfac-90b11c41863e,,547a60c8-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828048
db437954-1ed3-11e3-bfac-90b11c41863e,,547b0a35-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828485
db437954-1ed3-11e3-bfac-90b11c41863e,,547bb7d2-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828943
db437954-1ed3-11e3-bfac-90b11c41863e,,547f0696-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC831332
db437954-1ed3-11e3-bfac-90b11c41863e,,5487f1cf-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KT883602
