"1,99-leftsiderels,1-rightside,121-dnasequences.dnasequence.text3","1,99-leftsiderels,1-rightside,121-dnasequences.dnasequence.text2","1,99-leftsiderels,1-rightside,121-dnasequences.dnasequence.moleculeType","1,99-leftsiderels,1-rightside,121-dnasequences,5-sequencer.dnasequence.sequencer"
5471c912-a0b5-11ed-803c-6c2b597b15e2,EF536273 ,plagl2,"Holcroft Benson, Nancy I"
5471f34c-a0b5-11ed-803c-6c2b597b15e2,EF539258 ,ENC1,"Holcroft Benson, Nancy I"
5472e2ff-a0b5-11ed-803c-6c2b597b15e2,EF533934 ,zic1,"Holcroft Benson, Nancy I"
5473bfd3-a0b5-11ed-803c-6c2b597b15e2,EF536311 ,myh6,"Holcroft Benson, Nancy I"
54768bec-a0b5-11ed-803c-6c2b597b15e2,KC825716,ficd,"Orti, Guillermo"
54781188-a0b5-11ed-803c-6c2b597b15e2,KC826718,kiaa1239,"Orti, Guillermo"
5479d391-a0b5-11ed-803c-6c2b597b15e2,KC827773,Panx2,"Broughton, Richard E"
547b3be1-a0b5-11ed-803c-6c2b597b15e2,KC828665,PTCHD1,"Lopez, Andres"
547cbbba-a0b5-11ed-803c-6c2b597b15e2,KC829322,sidkey,"Carpenter, Kent E"
547db359-a0b5-11ed-803c-6c2b597b15e2,KC830118,SVEP1,"Lopez, Andres"
547e2018-a0b5-11ed-803c-6c2b597b15e2,KC830417,tbr1,"Lopez, Andres"
547e85ab-a0b5-11ed-803c-6c2b597b15e2,KC830684,VCPIP,"Lopez, Andres"
5476841d-a0b5-11ed-803c-6c2b597b15e2,KC825674,ficd,"Orti, Guillermo"
547742bc-a0b5-11ed-803c-6c2b597b15e2,KC825912,Hoxc6a,"Broughton, Richard E"
5478f456-a0b5-11ed-803c-6c2b597b15e2,KC826972,myh6,"Broughton, Richard E"
547bf63d-a0b5-11ed-803c-6c2b597b15e2,KC829037,ripk4,"Carpenter, Kent E"
547dae03-a0b5-11ed-803c-6c2b597b15e2,KC830093,SVEP1,"Lopez, Andres"
54812a3f-a0b5-11ed-803c-6c2b597b15e2,JQ938968,16S,"Betancur, Ricardo"
54812a8a-a0b5-11ed-803c-6c2b597b15e2,JQ938109,GCS1,"Betancur, Ricardo"
54812acf-a0b5-11ed-803c-6c2b597b15e2,JQ939800,kiaa1239,"Betancur, Ricardo"
54812b18-a0b5-11ed-803c-6c2b597b15e2,JQ939503,myh6,"Betancur, Ricardo"
54812b5f-a0b5-11ed-803c-6c2b597b15e2,JQ937555,plagl2,"Betancur, Ricardo"
54812ba4-a0b5-11ed-803c-6c2b597b15e2,JQ939965,ripk4,"Betancur, Ricardo"
54812bea-a0b5-11ed-803c-6c2b597b15e2,JQ940124,SH3PX3,"Betancur, Ricardo"
54812c32-a0b5-11ed-803c-6c2b597b15e2,JQ937692,sidkey,"Betancur, Ricardo"
54812c78-a0b5-11ed-803c-6c2b597b15e2,JQ938353,SLC10A3,"Betancur, Ricardo"
54812ccc-a0b5-11ed-803c-6c2b597b15e2,JQ937837,UBE3A,"Betancur, Ricardo"
54812d1e-a0b5-11ed-803c-6c2b597b15e2,JQ937404,UBE3A_like,"Betancur, Ricardo"
54812d66-a0b5-11ed-803c-6c2b597b15e2,JQ939260,znf503,"Betancur, Ricardo"
54812dad-a0b5-11ed-803c-6c2b597b15e2,JQ938504,znf536,"Betancur, Ricardo"
54849531-a0b5-11ed-803c-6c2b597b15e2,KF930150,CO1,Barcode of Life Initiative
5487f8dc-a0b5-11ed-803c-6c2b597b15e2,KT883651,CO1,"Sanciangco, Millicent D"
54760461-a0b5-11ed-803c-6c2b597b15e2,KC825661,ficd,"Orti, Guillermo"
54788d50-a0b5-11ed-803c-6c2b597b15e2,KC827244,myh6,"Broughton, Richard E"
547957e9-a0b5-11ed-803c-6c2b597b15e2,KC827474,Panx2,"Broughton, Richard E"
547a5488-a0b5-11ed-803c-6c2b597b15e2,KC828332,plagl2,"Carpenter, Kent E"
547ae049-a0b5-11ed-803c-6c2b597b15e2,KC828675,PTCHD1,"Lopez, Andres"
547b93df-a0b5-11ed-803c-6c2b597b15e2,KC829033,ripk4,"Carpenter, Kent E"
547cffc3-a0b5-11ed-803c-6c2b597b15e2,KC829738,SH3PX3,"Carpenter, Kent E"
547deeb2-a0b5-11ed-803c-6c2b597b15e2,KC830260,tbr1,"Lopez, Andres"
547e602a-a0b5-11ed-803c-6c2b597b15e2,KC830602,VCPIP,"Lopez, Andres"
547ed1b4-a0b5-11ed-803c-6c2b597b15e2,KC830879,zic1,"Broughton, Richard E"
54784fa8-a0b5-11ed-803c-6c2b597b15e2,KC826666,kiaa1239,"Orti, Guillermo"
547a187c-a0b5-11ed-803c-6c2b597b15e2,KC827911,Panx2,"Broughton, Richard E"
547ac9a4-a0b5-11ed-803c-6c2b597b15e2,KC828151,plagl2,"Carpenter, Kent E"
547b7445-a0b5-11ed-803c-6c2b597b15e2,KC828676,PTCHD1,"Lopez, Andres"
547c3dde-a0b5-11ed-803c-6c2b597b15e2,KC829035,ripk4,"Carpenter, Kent E"
547ce940-a0b5-11ed-803c-6c2b597b15e2,KC829632,sidkey,"Carpenter, Kent E"
547d62d6-a0b5-11ed-803c-6c2b597b15e2,KC829962,SH3PX3,"Carpenter, Kent E"
547dbee1-a0b5-11ed-803c-6c2b597b15e2,KC830152,SVEP1,"Lopez, Andres"
547e4fbe-a0b5-11ed-803c-6c2b597b15e2,KC830486,tbr1,"Lopez, Andres"
547eab02-a0b5-11ed-803c-6c2b597b15e2,KC830657,VCPIP,"Lopez, Andres"
54765d2d-a0b5-11ed-803c-6c2b597b15e2,KC825644,ficd,"Orti, Guillermo"
5477296c-a0b5-11ed-803c-6c2b597b15e2,KC826080,Hoxc6a,"Broughton, Richard E"
547bd5e2-a0b5-11ed-803c-6c2b597b15e2,KC829040,ripk4,"Carpenter, Kent E"
547d3387-a0b5-11ed-803c-6c2b597b15e2,KC829822,SH3PX3,"Carpenter, Kent E"
547fced2-a0b5-11ed-803c-6c2b597b15e2,JQ839445,CO1,"Victor, Benjamin"
5476db43-a0b5-11ed-803c-6c2b597b15e2,KC825478,ficd,"Orti, Guillermo"
54785d19-a0b5-11ed-803c-6c2b597b15e2,KC826376,kiaa1239,"Orti, Guillermo"
54793eb0-a0b5-11ed-803c-6c2b597b15e2,KC826978,myh6,"Broughton, Richard E"
547eae23-a0b5-11ed-803c-6c2b597b15e2,KC830542,VCPIP,"Lopez, Andres"
54834d83-a0b5-11ed-803c-6c2b597b15e2,JQ939072,16S,"Betancur, Ricardo"
54834dcc-a0b5-11ed-803c-6c2b597b15e2,JQ938897,EHHADH,"Betancur, Ricardo"
54834e19-a0b5-11ed-803c-6c2b597b15e2,JQ938216,GCS1,"Betancur, Ricardo"
54834e9a-a0b5-11ed-803c-6c2b597b15e2,JQ938738,GPR61,"Betancur, Ricardo"
54834f14-a0b5-11ed-803c-6c2b597b15e2,JQ939900,kiaa1239,"Betancur, Ricardo"
54834f8b-a0b5-11ed-803c-6c2b597b15e2,JQ939599,myh6,"Betancur, Ricardo"
54835033-a0b5-11ed-803c-6c2b597b15e2,JQ937625,plagl2,"Betancur, Ricardo"
548350b2-a0b5-11ed-803c-6c2b597b15e2,JQ940061,ripk4,"Betancur, Ricardo"
5483512e-a0b5-11ed-803c-6c2b597b15e2,JQ940199,SH3PX3,"Betancur, Ricardo"
548351a7-a0b5-11ed-803c-6c2b597b15e2,JQ937779,sidkey,"Betancur, Ricardo"
54835220-a0b5-11ed-803c-6c2b597b15e2,JQ939366,znf503,"Betancur, Ricardo"
54835299-a0b5-11ed-803c-6c2b597b15e2,JQ938591,znf536,"Betancur, Ricardo"
548494d8-a0b5-11ed-803c-6c2b597b15e2,KF930479,CO1,Barcode of Life Initiative
54856019-a0b5-11ed-803c-6c2b597b15e2,KF930315,CO1,Barcode of Life Initiative
5479d3d8-a0b5-11ed-803c-6c2b597b15e2,KC827774,Panx2,"Broughton, Richard E"
547aabc8-a0b5-11ed-803c-6c2b597b15e2,KC828005,plagl2,"Carpenter, Kent E"
547b3c28-a0b5-11ed-803c-6c2b597b15e2,KC828679,PTCHD1,"Lopez, Andres"
547cbc00-a0b5-11ed-803c-6c2b597b15e2,KC829352,sidkey,"Carpenter, Kent E"
5489317a-a0b5-11ed-803c-6c2b597b15e2,MK144139,CO1,"Chen, Heidi I"
546f8604-a0b5-11ed-803c-6c2b597b15e2,AB197148 ,16S,"Chakraborty, Anirban"
5476f5c4-a0b5-11ed-803c-6c2b597b15e2,KC825997,Hoxc6a,"Broughton, Richard E"
54779ed5-a0b5-11ed-803c-6c2b597b15e2,KC826334,kiaa1239,"Orti, Guillermo"
547962ab-a0b5-11ed-803c-6c2b597b15e2,KC827512,Panx2,"Broughton, Richard E"
547aea7a-a0b5-11ed-803c-6c2b597b15e2,KC828671,PTCHD1,"Lopez, Andres"
547c8181-a0b5-11ed-803c-6c2b597b15e2,KC829453,sidkey,"Carpenter, Kent E"
547d09b9-a0b5-11ed-803c-6c2b597b15e2,KC829767,SH3PX3,"Carpenter, Kent E"
547df636-a0b5-11ed-803c-6c2b597b15e2,KC830287,tbr1,"Lopez, Andres"
548d1563-a0b5-11ed-803c-6c2b597b15e2,SRX13089702,UCE,"Harrington, Richard C"
54703c5f-a0b5-11ed-803c-6c2b597b15e2,EU552621 ,cyt b,"Wilson, Anthony B"
54705a00-a0b5-11ed-803c-6c2b597b15e2,EU552784 ,16S,"Wilson, Anthony B"
5472e6f9-a0b5-11ed-803c-6c2b597b15e2,EU552702 ,12S,"Wilson, Anthony B"
5488469b-a0b5-11ed-803c-6c2b597b15e2,KM116454,CO1,"DiBattista, Joseph"
54765e53-a0b5-11ed-803c-6c2b597b15e2,KC825733,ficd,"Orti, Guillermo"
5477e0f3-a0b5-11ed-803c-6c2b597b15e2,KC826773,kiaa1239,"Orti, Guillermo"
5478c59e-a0b5-11ed-803c-6c2b597b15e2,KC827082,myh6,"Broughton, Richard E"
5479a770-a0b5-11ed-803c-6c2b597b15e2,KC827649,Panx2,"Broughton, Richard E"
547b20c0-a0b5-11ed-803c-6c2b597b15e2,KC828667,PTCHD1,"Lopez, Andres"
547bd97a-a0b5-11ed-803c-6c2b597b15e2,KC829021,ripk4,"Carpenter, Kent E"
547e0b48-a0b5-11ed-803c-6c2b597b15e2,KC830347,tbr1,"Lopez, Andres"
547f26f1-a0b5-11ed-803c-6c2b597b15e2,KC831366,zic1,"Broughton, Richard E"
5482580e-a0b5-11ed-803c-6c2b597b15e2,JQ939028,16S,"Betancur, Ricardo"
54825856-a0b5-11ed-803c-6c2b597b15e2,JQ938169,GCS1,"Betancur, Ricardo"
5482589d-a0b5-11ed-803c-6c2b597b15e2,JQ939163,IRBP,"Betancur, Ricardo"
548258e3-a0b5-11ed-803c-6c2b597b15e2,JQ939859,kiaa1239,"Betancur, Ricardo"
5482592c-a0b5-11ed-803c-6c2b597b15e2,JQ939446,MLL,"Betancur, Ricardo"
54825973-a0b5-11ed-803c-6c2b597b15e2,JQ938280,Rag1,"Betancur, Ricardo"
548259b9-a0b5-11ed-803c-6c2b597b15e2,JQ938004,RH,"Betancur, Ricardo"
548259ff-a0b5-11ed-803c-6c2b597b15e2,JQ940021,ripk4,"Betancur, Ricardo"
54825a45-a0b5-11ed-803c-6c2b597b15e2,JQ939694,RNF213,"Betancur, Ricardo"
54825a8b-a0b5-11ed-803c-6c2b597b15e2,JQ937738,sidkey,"Betancur, Ricardo"
54825ad3-a0b5-11ed-803c-6c2b597b15e2,JQ938406,SLC10A3,"Betancur, Ricardo"
54825b1f-a0b5-11ed-803c-6c2b597b15e2,JQ937886,UBE3A,"Betancur, Ricardo"
54825b65-a0b5-11ed-803c-6c2b597b15e2,JQ937456,UBE3A_like,"Betancur, Ricardo"
54825bac-a0b5-11ed-803c-6c2b597b15e2,JQ939315,znf503,"Betancur, Ricardo"
54825bf2-a0b5-11ed-803c-6c2b597b15e2,JQ938553,znf536,"Betancur, Ricardo"
546f9b01-a0b5-11ed-803c-6c2b597b15e2,FJ214995 ,12S,"Roa-Varon, Adela"
5474f80d-a0b5-11ed-803c-6c2b597b15e2,FJ215105 ,16S,"Roa-Varon, Adela"
546f5cb0-a0b5-11ed-803c-6c2b597b15e2,DQ912121 ,Rag1,"Li, Chenhong"
546f89e2-a0b5-11ed-803c-6c2b597b15e2,DQ912085 ,16S,"Li, Chenhong"
54707c7d-a0b5-11ed-803c-6c2b597b15e2,DQ912155 ,Rag2,"Li, Chenhong"
5471860a-a0b5-11ed-803c-6c2b597b15e2,FJ896417 ,Rag1,"Devaney, Shannon C"
5471d7a4-a0b5-11ed-803c-6c2b597b15e2,FJ906636 ,zic1,"Devaney, Shannon C"
547240db-a0b5-11ed-803c-6c2b597b15e2,FJ918835 ,myh6,"Devaney, Shannon C"
547283f6-a0b5-11ed-803c-6c2b597b15e2,DQ912050 ,12S,"Li, Chenhong"
54741755-a0b5-11ed-803c-6c2b597b15e2,FJ918906 ,CO1,"Devaney, Shannon C"
5479a9f1-a0b5-11ed-803c-6c2b597b15e2,KC827658,Panx2,"Broughton, Richard E"
547be081-a0b5-11ed-803c-6c2b597b15e2,KC829042,ripk4,"Carpenter, Kent E"
547c9f3b-a0b5-11ed-803c-6c2b597b15e2,KC829350,sidkey,"Carpenter, Kent E"
547d3677-a0b5-11ed-803c-6c2b597b15e2,KC829833,SH3PX3,"Carpenter, Kent E"
547e0f64-a0b5-11ed-803c-6c2b597b15e2,KC830309,tbr1,"Lopez, Andres"
547f2a59-a0b5-11ed-803c-6c2b597b15e2,KC830993,zic1,"Broughton, Richard E"
548d0bae-a0b5-11ed-803c-6c2b597b15e2,SRX14368878,UCE,"Hart, Pamela B"
5470ee3c-a0b5-11ed-803c-6c2b597b15e2,EU552699 ,12S,"Wilson, Anthony B"
5472fa5a-a0b5-11ed-803c-6c2b597b15e2,EU552781 ,16S,"Wilson, Anthony B"
5474d34f-a0b5-11ed-803c-6c2b597b15e2,EU552618 ,cyt b,"Wilson, Anthony B"
548a4569-a0b5-11ed-803c-6c2b597b15e2,MT783728,CO1,"Pozzobon, Allan PB"
548a45b1-a0b5-11ed-803c-6c2b597b15e2,MT785922,16S,"Pozzobon, Allan PB"
548a468b-a0b5-11ed-803c-6c2b597b15e2,MT785694,Rag2,"Pozzobon, Allan PB"
54786162-a0b5-11ed-803c-6c2b597b15e2,KC826734,kiaa1239,"Orti, Guillermo"
547a29b7-a0b5-11ed-803c-6c2b597b15e2,KC827967,Panx2,"Broughton, Richard E"
547e5808-a0b5-11ed-803c-6c2b597b15e2,KC830517,tbr1,"Lopez, Andres"
547fc6c3-a0b5-11ed-803c-6c2b597b15e2,KC831348,zic1,"Broughton, Richard E"
54808381-a0b5-11ed-803c-6c2b597b15e2,JQ938948,16S,"Betancur, Ricardo"
548083c9-a0b5-11ed-803c-6c2b597b15e2,JQ938785,EHHADH,"Betancur, Ricardo"
5480840f-a0b5-11ed-803c-6c2b597b15e2,JQ939782,kiaa1239,"Betancur, Ricardo"
54808459-a0b5-11ed-803c-6c2b597b15e2,JQ939487,myh6,"Betancur, Ricardo"
548084a1-a0b5-11ed-803c-6c2b597b15e2,JQ937540,plagl2,"Betancur, Ricardo"
548084ea-a0b5-11ed-803c-6c2b597b15e2,JQ939948,ripk4,"Betancur, Ricardo"
54808532-a0b5-11ed-803c-6c2b597b15e2,JQ940112,SH3PX3,"Betancur, Ricardo"
54808578-a0b5-11ed-803c-6c2b597b15e2,JQ937674,sidkey,"Betancur, Ricardo"
548085c0-a0b5-11ed-803c-6c2b597b15e2,JQ938334,SLC10A3,"Betancur, Ricardo"
54808606-a0b5-11ed-803c-6c2b597b15e2,JQ937386,UBE3A_like,"Betancur, Ricardo"
5480864e-a0b5-11ed-803c-6c2b597b15e2,JQ939241,znf503,"Betancur, Ricardo"
54808694-a0b5-11ed-803c-6c2b597b15e2,JQ938487,znf536,"Betancur, Ricardo"
5487f957-a0b5-11ed-803c-6c2b597b15e2,AF363748,cyt b,"Sanciangco, Millicent D"
5487f9d0-a0b5-11ed-803c-6c2b597b15e2,KT883652,CO1,"Sanciangco, Millicent D"
546f7150-a0b5-11ed-803c-6c2b597b15e2,FJ519582 ,CO1,"Wong, Eugene H-K"
5478b325-a0b5-11ed-803c-6c2b597b15e2,KC827234,myh6,"Broughton, Richard E"
547d9ad1-a0b5-11ed-803c-6c2b597b15e2,KC830056,SVEP1,"Lopez, Andres"
54833cb9-a0b5-11ed-803c-6c2b597b15e2,JQ939068,16S,"Betancur, Ricardo"
54833d01-a0b5-11ed-803c-6c2b597b15e2,JQ938895,EHHADH,"Betancur, Ricardo"
54833d47-a0b5-11ed-803c-6c2b597b15e2,JQ938213,GCS1,"Betancur, Ricardo"
54833d8d-a0b5-11ed-803c-6c2b597b15e2,JQ938735,GPR61,"Betancur, Ricardo"
54833dd3-a0b5-11ed-803c-6c2b597b15e2,JQ939897,kiaa1239,"Betancur, Ricardo"
54833e1a-a0b5-11ed-803c-6c2b597b15e2,JQ939595,myh6,"Betancur, Ricardo"
54833e60-a0b5-11ed-803c-6c2b597b15e2,JQ938044,RH,"Betancur, Ricardo"
54833ea7-a0b5-11ed-803c-6c2b597b15e2,JQ940058,ripk4,"Betancur, Ricardo"
54833eed-a0b5-11ed-803c-6c2b597b15e2,JQ939734,RNF213,"Betancur, Ricardo"
54833f37-a0b5-11ed-803c-6c2b597b15e2,JQ940197,SH3PX3,"Betancur, Ricardo"
54833f7e-a0b5-11ed-803c-6c2b597b15e2,JQ937777,sidkey,"Betancur, Ricardo"
54833fc4-a0b5-11ed-803c-6c2b597b15e2,JQ938437,SLC10A3,"Betancur, Ricardo"
5483400e-a0b5-11ed-803c-6c2b597b15e2,JQ937927,UBE3A,"Betancur, Ricardo"
54834056-a0b5-11ed-803c-6c2b597b15e2,JQ937490,UBE3A_like,"Betancur, Ricardo"
5483409f-a0b5-11ed-803c-6c2b597b15e2,JQ939362,znf503,"Betancur, Ricardo"
54849667-a0b5-11ed-803c-6c2b597b15e2,KF929880,CO1,Barcode of Life Initiative
54782de4-a0b5-11ed-803c-6c2b597b15e2,KC826686,kiaa1239,"Orti, Guillermo"
5479f80e-a0b5-11ed-803c-6c2b597b15e2,KC827814,Panx2,"Broughton, Richard E"
547ab1fd-a0b5-11ed-803c-6c2b597b15e2,KC828153,plagl2,"Carpenter, Kent E"
547c2080-a0b5-11ed-803c-6c2b597b15e2,KC829011,ripk4,"Carpenter, Kent E"
547cd8b3-a0b5-11ed-803c-6c2b597b15e2,KC829626,sidkey,"Carpenter, Kent E"
547d55fc-a0b5-11ed-803c-6c2b597b15e2,KC829921,SH3PX3,"Carpenter, Kent E"
547f7875-a0b5-11ed-803c-6c2b597b15e2,KC831135,zic1,"Broughton, Richard E"
548a076a-a0b5-11ed-803c-6c2b597b15e2,SRX7174516,UCE,"Friedman, Matt"
546f2c1b-a0b5-11ed-803c-6c2b597b15e2,DQ912049 ,12S,"Li, Chenhong"
546f9d9b-a0b5-11ed-803c-6c2b597b15e2,DQ912120 ,Rag1,"Li, Chenhong"
54709a94-a0b5-11ed-803c-6c2b597b15e2,DQ912084 ,16S,"Li, Chenhong"
5473a717-a0b5-11ed-803c-6c2b597b15e2,DQ912154 ,Rag2,"Li, Chenhong"
5475e783-a0b5-11ed-803c-6c2b597b15e2,KC170029,CO1,"Victor, Benjamin"
5476d4cc-a0b5-11ed-803c-6c2b597b15e2,KC825758,ficd,"Orti, Guillermo"
54785b20-a0b5-11ed-803c-6c2b597b15e2,KC826509,kiaa1239,"Orti, Guillermo"
54793d44-a0b5-11ed-803c-6c2b597b15e2,KC827121,myh6,"Broughton, Richard E"
547a209a-a0b5-11ed-803c-6c2b597b15e2,KC827941,Panx2,"Broughton, Richard E"
547acf90-a0b5-11ed-803c-6c2b597b15e2,KC828303,plagl2,"Carpenter, Kent E"
547b7a6c-a0b5-11ed-803c-6c2b597b15e2,KC828664,PTCHD1,"Lopez, Andres"
547c460b-a0b5-11ed-803c-6c2b597b15e2,KC829016,ripk4,"Carpenter, Kent E"
547cf0f2-a0b5-11ed-803c-6c2b597b15e2,KC829396,sidkey,"Carpenter, Kent E"
547d667d-a0b5-11ed-803c-6c2b597b15e2,KC829975,SH3PX3,"Carpenter, Kent E"
547e53a0-a0b5-11ed-803c-6c2b597b15e2,KC830501,tbr1,"Lopez, Andres"
547fbd30-a0b5-11ed-803c-6c2b597b15e2,KC831076,zic1,"Broughton, Richard E"
5487fa4a-a0b5-11ed-803c-6c2b597b15e2,KT883610,CO1,"Sanciangco, Millicent D"
5489c525-a0b5-11ed-803c-6c2b597b15e2,SRX2544402,UCE,"Harrington, Richard C"
5476a4f2-a0b5-11ed-803c-6c2b597b15e2,KC825651,ficd,"Orti, Guillermo"
547835ce-a0b5-11ed-803c-6c2b597b15e2,KC826423,kiaa1239,"Orti, Guillermo"
54790abc-a0b5-11ed-803c-6c2b597b15e2,KC827027,myh6,"Broughton, Richard E"
547a00c3-a0b5-11ed-803c-6c2b597b15e2,KC827845,Panx2,"Broughton, Richard E"
547b6321-a0b5-11ed-803c-6c2b597b15e2,KC828662,PTCHD1,"Lopez, Andres"
547c271a-a0b5-11ed-803c-6c2b597b15e2,KC829014,ripk4,"Carpenter, Kent E"
547db796-a0b5-11ed-803c-6c2b597b15e2,KC830082,SVEP1,"Lopez, Andres"
547e91d9-a0b5-11ed-803c-6c2b597b15e2,KC830609,VCPIP,"Lopez, Andres"
547f830b-a0b5-11ed-803c-6c2b597b15e2,KC831242,zic1,"Broughton, Richard E"
54814437-a0b5-11ed-803c-6c2b597b15e2,JQ938973,16S,"Betancur, Ricardo"
548144b1-a0b5-11ed-803c-6c2b597b15e2,JQ938811,EHHADH,"Betancur, Ricardo"
54814530-a0b5-11ed-803c-6c2b597b15e2,JQ938116,GCS1,"Betancur, Ricardo"
548145aa-a0b5-11ed-803c-6c2b597b15e2,JQ938661,GPR61,"Betancur, Ricardo"
54814624-a0b5-11ed-803c-6c2b597b15e2,JQ939134,IRBP,"Betancur, Ricardo"
5481469c-a0b5-11ed-803c-6c2b597b15e2,JQ939805,kiaa1239,"Betancur, Ricardo"
54814715-a0b5-11ed-803c-6c2b597b15e2,JQ939423,MLL,"Betancur, Ricardo"
54814760-a0b5-11ed-803c-6c2b597b15e2,JQ939508,myh6,"Betancur, Ricardo"
548147a9-a0b5-11ed-803c-6c2b597b15e2,JQ937558,plagl2,"Betancur, Ricardo"
548147f1-a0b5-11ed-803c-6c2b597b15e2,JQ937976,RH,"Betancur, Ricardo"
5481483c-a0b5-11ed-803c-6c2b597b15e2,JQ939970,ripk4,"Betancur, Ricardo"
54814884-a0b5-11ed-803c-6c2b597b15e2,JQ939656,RNF213,"Betancur, Ricardo"
548148cb-a0b5-11ed-803c-6c2b597b15e2,JQ940128,SH3PX3,"Betancur, Ricardo"
54814912-a0b5-11ed-803c-6c2b597b15e2,JQ937695,sidkey,"Betancur, Ricardo"
54814958-a0b5-11ed-803c-6c2b597b15e2,JQ937841,UBE3A,"Betancur, Ricardo"
5481499f-a0b5-11ed-803c-6c2b597b15e2,JQ937410,UBE3A_like,"Betancur, Ricardo"
548149e6-a0b5-11ed-803c-6c2b597b15e2,JQ939265,znf503,"Betancur, Ricardo"
54814a2e-a0b5-11ed-803c-6c2b597b15e2,JQ938508,znf536,"Betancur, Ricardo"
547725d2-a0b5-11ed-803c-6c2b597b15e2,KC826066,Hoxc6a,"Broughton, Richard E"
5477d8f7-a0b5-11ed-803c-6c2b597b15e2,KC826858,kiaa1239,"Orti, Guillermo"
5478b989-a0b5-11ed-803c-6c2b597b15e2,KC827320,myh6,"Broughton, Richard E"
548495d1-a0b5-11ed-803c-6c2b597b15e2,KF929910,CO1,Barcode of Life Initiative
5476cd3d-a0b5-11ed-803c-6c2b597b15e2,KC825667,ficd,"Orti, Guillermo"
547922d4-a0b5-11ed-803c-6c2b597b15e2,KC827000,myh6,"Broughton, Richard E"
547a17f1-a0b5-11ed-803c-6c2b597b15e2,KC827910,Panx2,"Broughton, Richard E"
547b7377-a0b5-11ed-803c-6c2b597b15e2,KC828673,PTCHD1,"Lopez, Andres"
547c3d06-a0b5-11ed-803c-6c2b597b15e2,KC829030,ripk4,"Carpenter, Kent E"
547e4ee1-a0b5-11ed-803c-6c2b597b15e2,KC830484,tbr1,"Lopez, Andres"
5481b816-a0b5-11ed-803c-6c2b597b15e2,JQ938992,16S,"Betancur, Ricardo"
5481b860-a0b5-11ed-803c-6c2b597b15e2,JQ938833,EHHADH,"Betancur, Ricardo"
5481b8aa-a0b5-11ed-803c-6c2b597b15e2,JQ938136,GCS1,"Betancur, Ricardo"
5481b8fa-a0b5-11ed-803c-6c2b597b15e2,JQ938683,GPR61,"Betancur, Ricardo"
5481b94a-a0b5-11ed-803c-6c2b597b15e2,JQ939824,kiaa1239,"Betancur, Ricardo"
5481b997-a0b5-11ed-803c-6c2b597b15e2,JQ939526,myh6,"Betancur, Ricardo"
5481b9e2-a0b5-11ed-803c-6c2b597b15e2,JQ937578,plagl2,"Betancur, Ricardo"
5481ba2e-a0b5-11ed-803c-6c2b597b15e2,JQ939988,ripk4,"Betancur, Ricardo"
5481ba78-a0b5-11ed-803c-6c2b597b15e2,JQ939669,RNF213,"Betancur, Ricardo"
5481bac3-a0b5-11ed-803c-6c2b597b15e2,JQ940142,SH3PX3,"Betancur, Ricardo"
5481bb0f-a0b5-11ed-803c-6c2b597b15e2,JQ937711,sidkey,"Betancur, Ricardo"
5481bb58-a0b5-11ed-803c-6c2b597b15e2,JQ938377,SLC10A3,"Betancur, Ricardo"
5481bba0-a0b5-11ed-803c-6c2b597b15e2,JQ937425,UBE3A_like,"Betancur, Ricardo"
5481bfda-a0b5-11ed-803c-6c2b597b15e2,JQ939284,znf503,"Betancur, Ricardo"
5481c02c-a0b5-11ed-803c-6c2b597b15e2,JQ938523,znf536,"Betancur, Ricardo"
548d0b1a-a0b5-11ed-803c-6c2b597b15e2,SRX14368857,UCE,"Hart, Pamela B"
5476882f-a0b5-11ed-803c-6c2b597b15e2,KC825846,ficd,"Orti, Guillermo"
54774535-a0b5-11ed-803c-6c2b597b15e2,KC826149,Hoxc6a,"Broughton, Richard E"
54780a91-a0b5-11ed-803c-6c2b597b15e2,KC826827,kiaa1239,"Orti, Guillermo"
5478f958-a0b5-11ed-803c-6c2b597b15e2,KC827171,myh6,"Broughton, Richard E"
547a9b63-a0b5-11ed-803c-6c2b597b15e2,KC828028,plagl2,"Carpenter, Kent E"
547bfb3d-a0b5-11ed-803c-6c2b597b15e2,KC829024,ripk4,"Carpenter, Kent E"
547cb496-a0b5-11ed-803c-6c2b597b15e2,KC829647,sidkey,"Carpenter, Kent E"
547db05d-a0b5-11ed-803c-6c2b597b15e2,KC830188,SVEP1,"Lopez, Andres"
547f67a2-a0b5-11ed-803c-6c2b597b15e2,KC831121,zic1,"Broughton, Richard E"
547a5bc8-a0b5-11ed-803c-6c2b597b15e2,KC828162,plagl2,"Carpenter, Kent E"
547b9bd1-a0b5-11ed-803c-6c2b597b15e2,KC829043,ripk4,"Carpenter, Kent E"
547ee556-a0b5-11ed-803c-6c2b597b15e2,KC830812,zic1,"Broughton, Richard E"
54855f49-a0b5-11ed-803c-6c2b597b15e2,KF930170,CO1,Barcode of Life Initiative
547a1c23-a0b5-11ed-803c-6c2b597b15e2,KC827924,Panx2,"Broughton, Richard E"
547fa515-a0b5-11ed-803c-6c2b597b15e2,KC831245,zic1,"Broughton, Richard E"
548296eb-a0b5-11ed-803c-6c2b597b15e2,JQ939037,16S,"Betancur, Ricardo"
54829736-a0b5-11ed-803c-6c2b597b15e2,JQ938865,EHHADH,"Betancur, Ricardo"
