1.collectionobject.guid,"1,23.collection.primaryPurpose","1,9-determinations,5-determiner.agent.guid","1,9-determinations,5-determiner.determination.determiner","1,9-determinations,5-determiner,49-groups.groupperson.orderNumber"
dbccffe9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd0189-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd06ae-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd0b41-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd0fc9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd1451-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd1dba-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dbcd1dba-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd1ee4-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd1ff1-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd20fe-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd220b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd2319-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd242a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd2539-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd2644-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd274f-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd274f-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dbcd2860-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd296d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd2a7b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd2b84-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd2c8f-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd2d9a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd2ea6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd2fb6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd30be-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd31c6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd32cc-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd33d2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd34db-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd35e7-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd36ef-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd37fa-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd3904-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd3a12-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd3b1d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd3c25-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd3d2a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd3e79-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd3f87-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd408d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd4195-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd429e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd43a9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd44b5-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd45c7-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd46d6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd47e4-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd48f2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd4a01-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd4b0c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd4c22-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd4e12-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd4f69-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd50f4-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd5252-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd54f3-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd5661-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd57b6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd5907-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd5a57-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd5ba4-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd5cee-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd5e39-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd5f87-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd60cf-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd60cf-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd621c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd6368-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd64b2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd65fd-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd6754-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd6861-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd696f-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd6a78-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd6b82-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd6c90-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd6de0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd6ee8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd6ff2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd70fb-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd7202-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd7309-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd740e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd7513-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd7660-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd7772-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd787d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd7987-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd7a90-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd7b97-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd7ca0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd7da8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd7eb2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd7fb9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd80bf-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd81ce-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd82d7-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd83e0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd84e8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd85ee-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd86f6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd87ff-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd8908-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd8a11-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd8b14-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd8c1a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd8d21-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd8e28-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd8f2e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd9036-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd9138-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd923f-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd9343-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd9700-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd9811-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd9918-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd9a20-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd9b2b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd9c34-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd9d3c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd9e45-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcd9f4b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcda04e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcda15b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcda268-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcda367-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcda467-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcda56b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcda66d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcda77b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcda87a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdacc0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdaea8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdafbf-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdb0c6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdb1ce-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdb2d9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdb7b9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdb8c3-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdb9c0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdbac0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdbf57-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdc072-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdc391-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdc907-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdca54-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdcbe2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdd0f9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdd242-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdd6c2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcddb42-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcde09f-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcde6fd-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdefe6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdf10e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdf21d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdf328-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdf434-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdf541-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdf64f-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdf758-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdf862-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdf96d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdfa76-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdfb84-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdfc8d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdfd98-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdfea2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbcdffac-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce00b3-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce01bc-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce02c7-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce03cf-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce04dc-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce05e4-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce06f0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce07fb-1ed3-11e3-bfac-90b11c41863e,Organism,f9dd9eac-ea03-4b8c-a455-6c1cf5e4580c,"Martin, Floyd D",
dbce07fb-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce0906-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce0a14-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce0b21-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce0c28-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce0d2c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce0e33-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce0f3d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce1046-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce1198-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce12e8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce13f9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce14ff-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dbce1606-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
