identifier_target_id,identifier_target_type,identifier_type,identifier_value
dc1d05d1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130567
dc1b7d22-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130568
dc1b654e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130569
dc1e6761-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130570
dc1e5918-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130571
dc1d4796-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130572
dc1e4e3b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130573
dc1c1b1e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130574
dc1c2243-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130575
dc1e26a4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130576
dc1ceb07-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130577
dc1ceed9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130578
dc1b9dad-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130579
dc1b8ba9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130580
dc1e48cb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130583
dc1e4357-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130584
dc219869-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130587
dc1b9291-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130589
dc1f90a7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130591
dc1fc674-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130592
dc1fccaa-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130593
dc1e8ae1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130594
dc21ae3a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130596
dc21b223-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130597
dc21c450-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130598
dc1e98ad-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130599
dc219c08-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,"ANSP 130602, 130603"
dc1e9061-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130607
dc1e95ee-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130607
dc1f93c2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130608
dc1ee34f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130611
dc1d5358-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130612
dc1ea6d6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 130613
dc5741a1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 131480
dc573b09-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 131555
dc573d67-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 131598
dc5735d1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 131852
dc5731e0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 131865
dc5729ce-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 133034
dc572493-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 133127
dc573e77-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 133340
dc572175-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 133353
dc572c63-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 133889
dc5727b2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 134443
dc57227e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 134449
dc573333-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 134830
dc21f6c7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 135577
dc21eba6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 135580
dc574b1a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 135604
dc574ee9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 135608
dc574dd9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 135618
dc574900-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 135675
dc5747f2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 135738
dc574cbd-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 135877
dc571f5d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 136021
dc5750fb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 139610
dc571913-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 139814
dc5715e7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 140655
dc5714d7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 140693
dc574a0b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 141591
dc574ff3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 146199
dc5744c9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 146686
dc5743ba-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 147051
dc5742b0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 147058
dc670683-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 148041
dc1d09a4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 149090
dc1d190c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 149091
dc1d1ce9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 149092
dc2272b8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 159092
dc0f0610-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP 159094
dc16397a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1667b2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc19deaf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1a129c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1abc82-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1ac2f6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1b0df6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1b50fc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1c5bd6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1c7cac-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1cdfa0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1cfa4a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1d6319-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1e9e34-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1eac6c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1ed9f9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1f2f4f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1f352f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1f4139-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1f9b29-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc1fb922-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc217f64-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc219fab-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc21c7fa-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc226734-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc22ba98-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dc22be87-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ANSP ??????
dbf1f321-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ASU 63-135
dbf1f42c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ASU 64-716
dbf1f535-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ASU 64-725
dbf1f63f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ASU 64-731
dc522a59-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,AU 14369
dc522564-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,AU 6801
dbf2501e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,BS/ZD KU 262
2cd6c50c-1d6c-4cd1-b737-7911b637d9c9,ORGANISM,ALTERNATE_CATALOG_NUMBER,C
dc506596-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 18617
dbc45b76-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 18798
dbc45c82-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 18798
dbc46aca-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 18798
dc62e295-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 20607
dc107608-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 20608
dc2bcc2d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 20609
dcb2a990-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 219297
dcab7ffa-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 222402
dcc1f214-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 222403
db499a91-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 222404
db6059f2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 222405
dcbece83-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 223463
db1ad9c7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 223972
dcb263c6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 223973
db67c454-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 223974
dcc86a30-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 223975
dcd8a036-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 225489
dcc6da1e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 225494
dc5068bb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 22924
1b11a31d-a31d-4bda-ac72-12485602b06e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 237815
9d69d387-2092-4278-a624-cbe756eba383,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 237816
46f9c764-6985-492f-ba38-a4f65dfef42f,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 237817
dc5069cf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 23906
ab7ed08d-65cb-44c2-9ddd-b07a24212d7d,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 243557
a13276fb-1db3-443a-81d8-3d793affa016,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 243558
5ce7c71c-3743-482f-b0ac-8fcb488d7afd,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 243958
5f4c9643-d924-4b07-b72a-adc3e94a2586,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 243959
81cf03df-68d6-4292-8c51-6f38d0f3e04b,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 243960
bd8cc664-28fe-4e1d-ba34-7275fc421bc7,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 243961
37bf5ffd-7e20-4396-a121-a197e91f6dd5,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 243962
806c30f8-5a13-4290-8f0f-d9334489114a,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 243963
39348b8a-97e0-486c-9af4-c3eefc3edb41,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 243964
21f74225-169b-46fd-b0ab-c2f18bd0f93b,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 243965
941b48e1-2f42-4238-86c2-a846e17aa849,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 243966
fb6ba740-64d1-453f-a33d-fe4e66f12a48,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 243967
0e366143-4630-47b3-93b1-4a2174a4002e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 244071
dc50669b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 25141
dc5067ad-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 47944
dc506adc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 47945
dc50648a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS 68780
1775c480-4add-48fe-8374-4e719342d210,ORGANISM,ALTERNATE_CATALOG_NUMBER,CAS uncat.
dc50e41a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 11791
dc50b3b5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 12059
dc50e62e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 14070
dc50d32d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 14073
dc50bd2d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 14624
dc50d43c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 16885
dc50e0f5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 17608
dc50dfe8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 19285
dc50c24a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 19378
dc50d771-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 20891
dc50e843-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 21170
dc50ea5b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 21423
dc50e94c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 22290
dc50dede-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 22297
dc50cfe7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 23859
dc50b844-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 24825
dc50e524-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 24845
dc50dcbf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 25971
dc7ca7bf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 25982-10
dc50d21b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 27943
dc50e30e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 32959
dc50ee89-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 35089
dc50ed77-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 37461
dc50ef91-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 4667
dc50d10c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 47594
dc7ca6c0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 49496-1
dc50d54d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 50277
dc50e738-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 50439
dc50d65c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 53355
dc50ddce-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 54555
dc50d87f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 54604
dc12b176-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 57972
dc50ec6e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 62938
dc50dbb2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 63267
dc50eb62-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 63510
dc50e208-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 63740
dc50c6d3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,CU 64106
dc62236d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,DBA
dc7eaae6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,DSJ 50-2
dcb0f560-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,EKU 1573.01
dc7cac47-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ESU uncat.
dbe13de7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ETOH
dc572de5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ex ANSP 128959
dc4b01e6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ex KU 17587
dc4b02f0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,ex KU 17587
733a6457-590b-43e3-80cc-5c236d9605ff,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 100064
5d9f7159-6edf-4c22-8585-59061f0ce585,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 103984
3ff09853-9385-44b4-837c-2507c0ecf42b,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 105498
64b33bbf-6688-4346-a6ef-a456ead665fb,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 107283
6f0ebb14-ae44-45c9-9708-aea7c7ca72fa,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 112924
26609917-c0b0-4801-a8dc-6ecd27418ed3,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 112926
7d1d63ab-280e-44cd-b151-5cdac877d42f,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 113137
f13a92c2-8ad6-4f0c-9376-01907a448f4c,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 113474
a85a9d38-8d41-4f48-a5f0-7292fe9618f0,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 118483
6608e21d-c4dc-4ec9-8b65-19f1463fccbc,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 119713
5bb7424d-69cf-446c-a4ec-db61c98804e9,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 120598
b072daa9-966e-4ad1-8efc-41b0c8ba3442,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 120679
04902f2f-e161-40be-9d3f-ac1d8e19a0ea,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 120707
52db7944-f865-4273-bf07-cea03e5c6662,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 120713
69246250-5d9f-4db9-9da2-619c2dba9e2f,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 120715
3b5e6423-8a38-4c07-b926-fe62e23aa8d9,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 120723
d2aaea30-53d5-460e-88ca-0be4ad34b92e,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 120738
2de888e2-32fd-4475-ad90-34ef46492135,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 120948
7674fcc1-1618-4345-a9f0-77f29395ac4e,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 121104
ce2bc8be-113b-438d-9c1f-ab4667f153d8,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 16185
d3b1b430-a534-4605-b0c0-0a4a20faf801,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 17166
abc9ec0c-0188-4e24-bad9-21a066690a79,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 20643
40ab49d5-bb5d-47c6-a70f-360c3efdf49d,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 22292
f26fdef8-0ec1-449c-b4e7-e05d30301b58,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 23493
fdd5e04e-e069-48e3-87da-3a0ea11b340b,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 31092
c3b20bd3-94c2-4567-93ab-e2755a22d4fc,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 34595
58497c22-5dfa-4e98-ac8b-fcc610e8b546,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 3751
645470fa-a014-4084-8765-a6d2e65a17a6,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 41606
545322f0-2e2c-4f0e-8d24-3fe4f9c8fa30,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 43102
772a4ea7-fec8-4061-a51c-5d7f86622abd,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 43122
20195250-0af4-47fe-8dfe-4cd463108198,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 44130
8d27b830-9e14-4466-ac2d-4457e148e04f,ORGANISM,ALTERNATE_CATALOG_NUMBER,FMNH 44331
