assertion_id,assertion_target_id,assertion_target_type,assertion_parent_assertion_id,assertion_type,assertion_made_date,assertion_effective_date,assertion_value,assertion_value_numeric,assertion_unit,assertion_by_agent_name,assertion_by_agent_id,assertion_protocol,assertion_protocol_id,assertion_remarks
6c482ee2-5721-5fad-22e7-58632cdf7ba2,dc9c4994-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,20-54mm SL,,,,,,,
02594fce-1b6f-9ecf-d080-2e4f18764a00,db46d51c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,30-38mm SL,,,,,,,
d29f177a-df6a-73ae-a72c-384b3e74a13e,db1ecbb0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,30-75mm SL,,,,,,,
32475c03-2904-d772-6836-478d28702e18,db49523d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,127mm SL,,,,,,,
bc55c429-2a65-6cdd-1846-000b14eee572,db3a13ed-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,31-50mm SL,,,,,,,
db41fe0e-dfbc-e22c-729b-15d84fa242f6,db82bd98-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,25-87mm SL,,,,,,,
1ee8b4d8-07bd-6c3f-dc01-20a3f59a485c,db5481ce-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,19-130mm SL,,,,,,,
a1a13f26-fe0b-f0dd-b4ff-d671099edfe3,dcbe4d01-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29mm SL,,,,,,,
c9c6fbb8-8ffa-af64-5b9d-6e1388ad9dd6,dc9631de-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,27-42mm SL,,,,,,,
615e9d8e-3a83-cbc8-43cb-770acd6bd4e0,dcc2c158-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,17-34mm SL,,,,,,,
70601180-d258-d464-1476-c3f85d8a4f28,dc995763-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,41-55mm SL,,,,,,,
67a84301-2fe3-ac10-a776-caad5174efba,dc965dd4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,73mm SL,,,,,,,
854687a8-db5a-8b1e-8b4f-759dbddfc16d,dcd8e01d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32-59mm SL,,,,,,,
d5c3a977-b69b-93de-0bd1-4150342fb06f,dca08204-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,43-53mm SL,,,,,,,
065cf3e1-3360-e4ec-296a-2f8793b0ac95,db2037ac-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32-90mm SL,,,,,,,
81878783-69fb-e8c8-e09d-7a32fd59dfda,dc9e470f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,42-53mm SL,,,,,,,
938d2492-b267-7f1a-abea-a0cc92cb0bbc,dcc1f9ca-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,22-45mm SL,,,,,,,
6b01213d-e978-233d-827d-dc0c3e58eaba,dccc2e6c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,45-90mm SL,,,,,,,
95419b75-eeb5-3aad-92e7-8b5c3705ad0b,dcc39c31-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,39mm SL,,,,,,,
17ebf1ad-6b2c-04df-0c0b-4ae99f002675,dc96af23-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,28-35mm SL,,,,,,,
b93bd0c4-fa0c-c585-d96a-892e681ad15e,dcc35f82-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,39mm SL,,,,,,,
cf410c0f-9d17-b148-2c51-da9da83df207,db29d0f0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,22-62mm SL,,,,,,,
75e414fa-39a0-2ec6-b5ef-bb00099484df,dcc2bd35-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-60mm SL,,,,,,,
7d0657de-c92e-ce61-5061-755cdabaec4e,dcbd14bc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,40-68mm SL,,,,,,,
13622890-60a7-2a01-c963-add291f95fc5,dcb83c29-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,23-41mm SL,,,,,,,
4f50173d-8499-8503-c230-a98f4ac657d3,dcdaed32-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,22-62mm SL,,,,,,,
6e063171-f19c-e311-91ab-d0f4c0e7497d,dca5ddfe-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,66-69mm SL,,,,,,,
bf8bb796-e93f-daeb-17bc-021eaf5c1c40,dc94617c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,45mm SL,,,,,,,
a0c30434-179e-d275-0fe7-84aad444b33a,dcd27f8b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,61mm SL,,,,,,,
06886a97-929e-0396-5248-69039c9fe763,dcb42323-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,41-57mm SL,,,,,,,
059b6516-1749-d0bc-28c0-ea9c4cdb2a40,dcb42f61-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,52-61mm SL,,,,,,,
f21bb955-d3a0-c48b-95c2-3e8db6eede51,dca225c5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,101mm SL,,,,,,,
9f16a225-5a2f-303c-9ba3-61f474fb76ce,dcc387ae-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,52-55mm SL,,,,,,,
6ff555b1-f09a-b2e0-e9ff-82ab93e4da2c,db3e31b3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,20-60mm SL,,,,,,,
4015d680-8923-abf6-c954-51088dec215f,dc9ebde0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,50mm SL,,,,,,,
adc6d20c-c642-0f1b-7249-4ef71a2d4126,db4757eb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,39-60mm SL,,,,,,,
0d2cd1da-ffd0-a975-72af-4465fcbaf4e1,dca4e214-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,40-42mm SL,,,,,,,
cacb2611-2c30-dfae-be35-80963212d5a4,db42d482-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,21-53mm SL,,,,,,,
48246303-4f9f-17c3-0da1-66ef3ce76089,db781a51-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,22-75mm SL,,,,,,,
b615f124-982d-2070-7fe5-6037b4d15a15,dc9e2b56-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,15-43mm SL,,,,,,,
d18d219f-137a-38e3-16b6-c137eaee4573,dcc556f6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,19-77mm SL,,,,,,,
a11a8988-c896-c7ce-ebba-48633ea1bafe,dca85421-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,27-67mm SL,,,,,,,
7f4d5ac0-2a36-76be-d563-180e7baa2580,dc9bcd4a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,38-63mm SL,,,,,,,
5a542f67-7bd2-6c1b-34eb-d5b28793194c,db600e53-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-53mm SL,,,,,,,
827ea83a-339f-7a36-8b69-a37f1975dcfa,db812429-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,19-42mm SL,,,,,,,
2e66efb4-fe03-befe-be29-cbe4ae85f002,db27b3d4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,82mm SL,,,,,,,
ce03d7f5-715f-51cf-0eff-ec679fba7c6f,dcb1e597-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,47-72mm SL,,,,,,,
c5d0aae6-24cd-d0ec-7a58-28ec9ad9cbf4,db6605f2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29-50mm SL,,,,,,,
9e573ba2-b845-f7d6-90ad-a99df54ccea4,db572f37-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,35-60mm SL,,,,,,,
a84badf4-7d7a-b796-a1d4-d2dd02be79f1,db56c019-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,18-54mm SL,,,,,,,
d55d9096-589c-a2f1-d55c-bc08e5b4cba2,dc9baad7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,34-39mm SL,,,,,,,
e82fd901-b385-a5fc-e9ca-98ea7d8f065f,dcbf871c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,15-57mm SL,,,,,,,
3e16dd75-e923-2303-ffba-0c03e156da1e,dcc3e695-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,30-35mm SL,,,,,,,
a2f28392-0554-c264-ef04-177cbf507620,db8094a9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,34-43mm SL,,,,,,,
f05fb770-86e9-8730-b996-35a652348e4a,dc947dcf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-55mm SL,,,,,,,
3a36388f-f875-dee0-00c7-55862106a080,db8540df-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,87-94mm SL,,,,,,,
0dd028da-08b1-e426-5b3e-912a40a10626,dc9490f4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,120mm SL,,,,,,,
2f0e01c9-729a-620f-fb66-edb09355bc05,db2cf99b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,28mm SL,,,,,,,
0d5e3a94-b3fa-a1c3-0a74-d4d98817d55b,dc9be7b2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,23-34mm SL,,,,,,,
4e1184ee-32c6-ca25-8746-dfdadbb9b286,dcc2fe52-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,25-48mm SL,,,,,,,
e3ef1461-6104-f793-0f88-6bb2ba9fc954,db52f151-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,20mm SL,,,,,,,
947fc1dd-771e-9efe-dc74-4d0c9df9c787,dcc77fd4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,18-47mm SL,,,,,,,
a7e34a50-9ed7-f93f-be16-2fb92f15a696,db749694-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,15-43mm SL,,,,,,,
1723944d-f75a-1057-f534-da936a919598,dcc4c269-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,18-62mm SL,,,,,,,
8bfcfd53-b2d8-8c72-63a0-026487f20d08,db298917-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,52-57mm SL,,,,,,,
57171fce-2b5e-4517-9c0c-5baa66a824e9,db2566ef-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,13-63mm SL,,,,,,,
3e6202ba-0aee-cccd-edfb-99aeda86ffaf,dcbe534e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29-61mm SL,,,,,,,
59180a24-a8a4-a8da-19d6-c94231a9ae7b,db5accf8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,44-77mm SL,,,,,,,
c163f9e8-fa8e-2759-5dc5-93b9a9fb1d41,db8308cc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,38-68mm SL,,,,,,,
11955f31-291b-e118-2014-5c6cf454e392,db80bfe2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,40-96mm SL,,,,,,,
b47b3b09-0641-7904-2cb4-360f227cf9ef,dc93e6d2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,18-38mm SL,,,,,,,
5ffde343-e7cb-3208-9090-aa583b4b06c9,db827f3a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,20-75mm SL,,,,,,,
eac488ec-b5b4-a5f4-b5ce-22aa6fdf7b87,dcad4c07-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,21-51mm SL,,,,,,,
88ea33c8-a614-7aa4-7fa7-9f5520809d2a,dcbde2b5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,20-54mm SL,,,,,,,
4754b4be-ce73-036e-e951-caecc6629780,dc9def7f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,21-50mm SL,,,,,,,
1a659817-00bf-2eeb-cad3-a143c8f5ae58,db3ef1be-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,18-22mm SL,,,,,,,
29d7a78e-f0ec-988a-9e72-2cfc483a656e,db193945-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,30-71mm SL,,,,,,,
d1067091-f4bd-c4b1-0b00-92d95dc45fd2,db1a1081-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,23-64mm SL,,,,,,,
6b3b8bf2-d212-77c6-c48b-3322460f5179,db742db4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,22-110mm SL,,,,,,,
b757dbf9-4571-f1b5-bace-a72e03180e1b,db659b4a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,73-90mm SL,,,,,,,
2b03c93c-daea-fbb7-4fe0-061246d448f8,db819c2a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,78mm SL,,,,,,,
c691f9d7-2817-4309-c5a7-3c87ceeb05a5,dc9e41ca-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,37-60mm SL,,,,,,,
9d67ac9f-e773-6afc-3c6d-4b5268c562cd,db60aa42-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,21-51mm SL,,,,,,,
3bd5c083-b5a3-cca6-b589-1082cde4e9c2,dcc19b2b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,20-61mm SL,,,,,,,
2a89b029-549e-7f8a-6c97-cdf23a1b3e8e,dc9d65f4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,19-43mm SL,,,,,,,
c2f6ec1b-d333-cc4f-cdfa-1aaf2e4579e9,dcc1cccc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,31-43mm SL,,,,,,,
ad63cfcb-409d-b31c-edaa-80b41efa9ee3,db4a6251-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,55-72mm SL,,,,,,,
6ab2b487-a33e-f3e2-3975-f557b31f95b2,db4ec322-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,24-53mm SL,,,,,,,
b6519d23-1803-7b02-6349-fc59a28c15dd,db8a53b8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,28-34mm SL,,,,,,,
00c88dfe-94f5-6f8d-a5f9-ae74b6535903,db22b23f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,25-67mm SL,,,,,,,
ee79dddd-4918-a889-d9cd-a4f27103ce38,dca62f82-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,38-58mm SL,,,,,,,
1bd45015-4ae4-5540-5570-590154f4ea9b,dc96e7e7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,30-48mm SL,,,,,,,
84cbbb3b-4a39-040b-2411-72aab4273e37,db886a3b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-40mm SL,,,,,,,
d4b52718-38c6-0198-d347-a9ebb9058282,dca62733-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,25-47mm SL,,,,,,,
30c305dd-8cf4-905f-589b-5463f198b94c,dcce827e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32-38mm SL,,,,,,,
3a6e5929-d05c-29ca-839f-d7c74cfa0803,db5692da-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,36mm SL,,,,,,,
6285cffd-8305-e227-bbe8-10de8b28cb1c,db4708c2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,34-60mm SL,,,,,,,
6d83d9b1-3577-7a3c-5aa8-a43a0adc1579,dc9e04db-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-47mm SL,,,,,,,
bb7cb2c8-9c63-2a86-c023-8e167dfcd78f,dcd42f33-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,31-36mm SL,,,,,,,
21fdc6cb-863c-92e6-2833-64fde2aa4068,db20d55f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,19-23mm SL,,,,,,,
3f28c4cd-9126-c2e6-7bc4-cd65ce984bc6,dcab8621-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,39-51mm SL,,,,,,,
6a02dad1-b7ad-d615-6b1a-61ab93c7c254,db2cfea1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,34-53mm SL,,,,,,,
f3553b3e-fe64-10d1-ae8b-b513bc0eceec,dcbd3a47-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,38-44mm SL,,,,,,,
80553fef-5127-6716-a9fe-80530002b67e,dca49f1e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,20-38mm SL,,,,,,,
1748db49-1e2b-3fa6-2c47-0f158abdf3ac,dcbf5a9b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,55mm SL,,,,,,,
c6623244-638d-3beb-637a-c39831346abc,dca211f0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,53mm SL,,,,,,,
792090a2-e32a-f44d-0544-9e98afd3e7e0,db3fb954-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,77-81mm SL,,,,,,,
670ffbc7-45a7-6c54-ac32-fffea000a111,db293202-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,40-44mm SL,,,,,,,
5f9d4c5b-0712-4d6b-e8ab-c08b6af1d3d2,dcc5b857-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,25-37mm SL,,,,,,,
585afeb9-9042-fd04-26de-1cc36eb17c33,db427af6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-58mm SL,,,,,,,
988747e1-fd7c-834a-9f41-bed50754bb78,db8268b9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,24-32mm SL,,,,,,,
e7041f93-ff88-cc70-5b19-c426fa10ef5d,dcc6b96a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,35-47mm SL,,,,,,,
3634392f-e821-6363-d6c6-c42706883f30,db2e9da7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,25-46mm SL,,,,,,,
65e0e8b3-4131-f4d8-4f7d-4fab3f5dc13d,dccae4c1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,45-137mm SL,,,,,,,
87934da6-5c7b-d86f-d0d7-23f95ff4ec77,dcc201b6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,23-40mm SL,,,,,,,
881ac5e1-32c2-ba58-33e7-10df4ca45f83,db425ac6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,16-44mm SL,,,,,,,
b0bfada5-5d6c-a7ae-159d-32ea3185b299,db6a464e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,24-42mm SL,,,,,,,
4d721ec0-5e44-a472-f291-81514eeb3b34,dcd0526d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,46mm SL,,,,,,,
0799d1be-f05d-9fc0-4519-33e683731971,db1a5f62-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,17-18mm SL,,,,,,,
38c9d49e-6c01-6a90-8830-504f623ae38b,dcab942d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29-45mm SL,,,,,,,
4d79cbfc-3877-f701-b9b6-9c7295d6b606,dcd3d766-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,63mm SL,,,,,,,
bfd38617-4326-82f2-14d9-256b62f833a4,db2058e9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,36-37mm SL,,,,,,,
c316b467-8790-52c0-1ee7-695816f1c027,dca000fc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,34-38mm SL,,,,,,,
b490f356-026e-d6c4-3a53-b66a02e77cb5,dc93f666-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,42mm SL,,,,,,,
46d7cb32-c738-539e-ae5b-0eb7bd95ee88,dccd747f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,53mm SL,,,,,,,
a0663007-5d4f-6ebd-5c54-3888eeeb808c,dcc889cb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,55mm SL,,,,,,,
841be0f9-c34a-7234-9fe9-bea24888122c,db2ba2af-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32-70mm SL,,,,,,,
820eb3b7-3f3d-4d23-3287-5a1e10ba5df6,dccb49bc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,36mm SL,,,,,,,
e2d23caa-c63c-7b99-8261-34e4a35ab1f7,db2ec07c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,43mm SL,,,,,,,
392c5c1d-00c2-4b21-e414-a0d42d287133,dc9d0795-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,39mm SL,,,,,,,
ba7773de-a1e7-7663-050e-a3b833b78a49,db665226-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-52mm SL,,,,,,,
4e3136c6-92e5-2c79-45c7-a02048efb35b,dcc45efe-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,79-89mm SL,,,,,,,
6d40dbca-0b0a-6e90-fb96-4f0cca39118c,db244709-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,42mm SL,,,,,,,
4147a8e3-ae4c-b8b4-e682-664de2c0c15c,db2017ab-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,63mm SL,,,,,,,
b0c299d6-5313-c7df-248f-42635f06edff,dc9573dc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,31-55mm SL,,,,,,,
1db9efca-d314-1cca-3bfa-bcc54424f9dd,dc9d80ff-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,34mm SL,,,,,,,
0d218282-d03f-3127-f1b7-bf12f68a20b2,db651ea7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,26-40mm SL,,,,,,,
a7954e6d-6e23-fd6f-7914-2f99657d3993,db46d01d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33mm SL,,,,,,,
a582d2eb-9aa6-1ae7-97b0-9c4641290893,db539c7e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,42-56mm SL,,,,,,,
0364564b-47d9-c41d-08c6-df4f73efed5f,db2bf9cd-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-51mm SL,,,,,,,
952e1f55-acfa-7c0d-99d2-8cfbc6dfa3bd,dcc4e7c7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,40-46mm SL,,,,,,,
e654e873-3d7d-dc5a-3f4f-9ee3e23d2cf1,dccbbe68-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,121-165mm SL,,,,,,,
8663fe94-7ada-92d3-29b5-c2386a103d8d,dca31061-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-80mm SL,,,,,,,
ccf8d057-012a-9326-aef5-84cd40320ae5,db743035-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-95mm SL,,,,,,,
50b898aa-f9f0-4924-c5e8-8cfc0ea4a14d,dcae980a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,89-144mm SL,,,,,,,
fa9752bb-7a99-92cb-53b0-1e38a0118a49,dc94f5e1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,14-36mm SL,,,,,,,
eb0528fa-145a-2053-02fe-e3e5285707dd,dca0a5cf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,38mm SL,,,,,,,
54a9a51c-6578-cfd1-1d71-b79b63fbef26,dcb0e6e5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,82mm SL,,,,,,,
0ca8f389-cf01-554c-0e9c-d2e98dedea76,dcc46119-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,127mm SL,,,,,,,
1b3a9124-f352-92ce-ec3e-7c2bbbcba7f3,dca0ba0e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,61-95mm SL,,,,,,,
50667040-6610-220e-7cea-0c8fa7d7c33c,dca3039a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,38-65mm SL,,,,,,,
0df373e4-2361-b61d-fa6a-b5e012161584,db5bd77a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,50-125mm SL,,,,,,,
d25208f7-b8ce-5be3-cbd8-f017db312c4e,db73a5a2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,18-90mm SL,,,,,,,
efe29109-ebdb-b257-914c-86053aa84d19,db21c11a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,30-60mm SL,,,,,,,
eb71bc1b-c3a9-bee6-c218-82880ee01c64,dcd8b229-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32-57mm SL,,,,,,,
9e3b4f05-9b7a-746f-2794-c35ddf4c0eea,dcab1320-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,21-137mm SL,,,,,,,
419b115a-ebf1-3d7f-acf1-56a26ccdd940,dcccde61-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,64-76mm SL,,,,,,,
0efdea9f-8bdf-1531-a4ba-0b73d6f3fc80,db21b00b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,58-84mm SL,,,,,,,
a2b33d66-8b99-b5e4-9e2a-05f1c8ac79e7,db66a9c2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,28-109mm SL,,,,,,,
b81e3c0a-e4c6-2d61-0331-6625a96d6b41,db2586e0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,30-94mm SL,,,,,,,
dd7f7413-6a58-4a8e-1270-d885bd670a80,db506b66-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,83mm SL,,,,,,,
0bc0a7c7-718f-16ea-e3bf-e65027a82770,dccf7c6c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,20-42mm SL,,,,,,,
