occurrenceID,collectionCode,catalogNumber,year,month,day,locationID,country,stateProvince,municipality,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,recordedByID,recordedBy,taxonID,identifiedByID,identifiedBy,eventDate,sex
ECOSUR-SC:ECOAB:33790,ECOAB,33790,2010,4,11,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-11,M
ECOSUR-SC:ECOAB:33801,ECOAB,33801,2010,4,9,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,JM,Jorge Mérida,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33802,ECOAB,33802,2010,4,12,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-12,M
ECOSUR-SC:ECOAB:33805,ECOAB,33805,2010,4,9,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,JM,Jorge Mérida,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33806,ECOAB,33806,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33807,ECOAB,33807,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33808,ECOAB,33808,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33809,ECOAB,33809,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33810,ECOAB,33810,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33811,ECOAB,33811,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33812,ECOAB,33812,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33813,ECOAB,33813,2010,4,15,ROSA,México,Chiapas,Ocosingo,Rosario,16.88589,92.27417,1118.0,CB,Carlos Balboa,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33814,ECOAB,33814,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33815,ECOAB,33815,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33816,ECOAB,33816,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33817,ECOAB,33817,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33818,ECOAB,33818,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33819,ECOAB,33819,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33820,ECOAB,33820,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33821,ECOAB,33821,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33824,ECOAB,33824,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33825,ECOAB,33825,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33826,ECOAB,33826,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33829,ECOAB,33829,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33830,ECOAB,33830,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33831,ECOAB,33831,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33833,ECOAB,33833,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33834,ECOAB,33834,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33835,ECOAB,33835,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33836,ECOAB,33836,2010,4,15,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33837,ECOAB,33837,2010,4,15,ROSA,México,Chiapas,Ocosingo,Rosario,16.88589,92.27417,1118.0,CB,Carlos Balboa,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33838,ECOAB,33838,2010,4,15,ROSA,México,Chiapas,Ocosingo,Rosario,16.88589,92.27417,1118.0,CB,Carlos Balboa,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33839,ECOAB,33839,2010,4,15,ROSA,México,Chiapas,Ocosingo,Rosario,16.88589,92.27417,1118.0,CB,Carlos Balboa,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33841,ECOAB,33841,2010,4,15,ROSA,México,Chiapas,Ocosingo,Rosario,16.88589,92.27417,1118.0,CB,Carlos Balboa,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33842,ECOAB,33842,2010,4,15,ROSA,México,Chiapas,Ocosingo,Rosario,16.88589,92.27417,1118.0,CB,Carlos Balboa,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33843,ECOAB,33843,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33844,ECOAB,33844,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33845,ECOAB,33845,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33846,ECOAB,33846,2010,4,15,ROSA,México,Chiapas,Ocosingo,Rosario,16.88589,92.27417,1118.0,CB,Carlos Balboa,TRICOR,JM,Jorge Mérida,2010-04-15,M
ECOSUR-SC:ECOAB:33847,ECOAB,33847,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33849,ECOAB,33849,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33850,ECOAB,33850,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33851,ECOAB,33851,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33852,ECOAB,33852,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33853,ECOAB,33853,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33854,ECOAB,33854,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33855,ECOAB,33855,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33856,ECOAB,33856,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33857,ECOAB,33857,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33858,ECOAB,33858,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33859,ECOAB,33859,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33860,ECOAB,33860,2010,4,16,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,CB,Carlos Balboa,TRICOR,JM,Jorge Mérida,2010-04-16,M
ECOSUR-SC:ECOAB:33861,ECOAB,33861,2010,4,16,RUBI,México,Chiapas,Ocosingo,San Francisco,16.9156,92.0483,922.0,CB,Carlos Balboa,TRICOR,JM,Jorge Mérida,2010-04-16,M
ECOSUR-SC:ECOAB:33862,ECOAB,33862,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33863,ECOAB,33863,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33864,ECOAB,33864,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33865,ECOAB,33865,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33866,ECOAB,33866,2010,4,14,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33869,ECOAB,33869,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33870,ECOAB,33870,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33871,ECOAB,33871,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33872,ECOAB,33872,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33873,ECOAB,33873,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33874,ECOAB,33874,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33875,ECOAB,33875,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33876,ECOAB,33876,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33877,ECOAB,33877,2010,4,16,SNMI,México,Chiapas,Ocosingo,San Miguel,16.91399,91.95614,950.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-16,M
ECOSUR-SC:ECOAB:33878,ECOAB,33878,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33879,ECOAB,33879,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33880,ECOAB,33880,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33881,ECOAB,33881,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33882,ECOAB,33882,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33883,ECOAB,33883,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33884,ECOAB,33884,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33885,ECOAB,33885,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33886,ECOAB,33886,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33887,ECOAB,33887,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33888,ECOAB,33888,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33889,ECOAB,33889,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33890,ECOAB,33890,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33891,ECOAB,33891,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33892,ECOAB,33892,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33893,ECOAB,33893,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33894,ECOAB,33894,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33895,ECOAB,33895,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33896,ECOAB,33896,2010,4,14,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRICOR,JM,Jorge Mérida,2010-04-14,M
ECOSUR-SC:ECOAB:33903,ECOAB,33903,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33904,ECOAB,33904,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,AGANAS,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33905,ECOAB,33905,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33906,ECOAB,33906,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33907,ECOAB,33907,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33908,ECOAB,33908,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33909,ECOAB,33909,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33910,ECOAB,33910,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33911,ECOAB,33911,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33912,ECOAB,33912,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33913,ECOAB,33913,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33914,ECOAB,33914,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33915,ECOAB,33915,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33916,ECOAB,33916,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33917,ECOAB,33917,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33918,ECOAB,33918,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33919,ECOAB,33919,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33920,ECOAB,33920,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33921,ECOAB,33921,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33922,ECOAB,33922,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33923,ECOAB,33923,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33924,ECOAB,33924,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33925,ECOAB,33925,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33926,ECOAB,33926,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33927,ECOAB,33927,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33928,ECOAB,33928,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33929,ECOAB,33929,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33930,ECOAB,33930,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33931,ECOAB,33931,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33932,ECOAB,33932,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33933,ECOAB,33933,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33934,ECOAB,33934,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33935,ECOAB,33935,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33936,ECOAB,33936,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:33937,ECOAB,33937,2010,4,9,STAM,México,Chiapas,Altamirano,Santa María,16.847375,92.037983,960.0,PS,Philippe Sagot,TRICOR,JM,Jorge Mérida,2010-04-09,M
