"llaveejemplar","location_id","parent_location_id","higher_geography_id","higher_geography","continent","waterbody","islandgroup","island","nombrepaismapa","country_code","state_province","county","municipality","locality","minimum_elevation_in_meters","maximum_elevation_in_meters","minimum_distance_above_surface_in_meters","maximum_distance_above_surface_in_meters","minimum_depth_in_meters","maximum_depth_in_meters","vertical_datum","location_according_to","location_remarks","accepted_georreference_id","accepted_georreference_context_id"
"8e16389c913d340da4332a514cf9c8b4","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","CHAMULA","","Los Ranchos","","","2212.0","","","","","Gacetero | INEGI, 2005","","",""
"8e163b4bed9605e1ebaef6f87292ef00","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN BARTOLO COYOTEPEC","","Reyes Mantecón","","","1500.0","","","","","Gacetero | INEGI, 2005","","",""
"8e17c39697fb3251326dfdc7a6b4c814","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SANTA MARIA JALTIANGUIS","","SANTA MARIA JALTIANGUIS","","","2100.0","","","","","Gacetero | INEGI, 2005","","",""
"8e21091959b70ffe3d7c08e259254c7b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","HEROICA CIUDAD DE TLAXIACO","","Ranchería San Nicolás","","","2150.0","","","","","Gacetero | INEGI, 2005","","",""
"8e213d023d0dc5bced28555317d2a8d2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TECALI DE HERRERA","","Ahuatepec","","","2000.0","","","","","Gacetero | INEGI, 2005","","",""
"8e241379454db1148d08695c0c73a314","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","ESCUINTLA","","Escuintla","","","90.0","","","","","Gacetero | INEGI, 2005","","",""
"8e27603382eec5957bde0085c67b8dd4","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""C.A.D.N.R. 043 Estado de Nayarit"", ""tipo"":""Federal"", ""distancia"":""2.759 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","SAN PEDRO LAGUNILLAS","","Cuastecomate","","","720.0","","","","","Gacetero | INEGI, 2005","","",""
"8e2a192d4e96b14c3a6991d732a56346","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","QUERETARO","COLON","","AJUCHITLAN","","","1950.0","","","","","Gacetero | INEGI, 2005","","",""
"8e3139c29a3ed9c9207e8e38d467883d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SANTIAGO PINOTEPA NACIONAL","","Mancuernas","","","200.0","","","","","Gacetero | INEGI, 2005","","",""
"8e3696e51db63dd1435b440889b19286","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","OXCHUC","","Pacbilna","","","2180.0","","","","","Gacetero | INEGI, 2005","","",""
"8e3f335be9f70fc50985ac9886949573","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","CHALCATONGO DE HIDALGO","","Chalcatongo de Hidalgo","","","2300.0","","","","","Gacetero | INEGI, 2005","","",""
"8e446111e9300dbb74c1d4c217451196","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","GUTIERREZ ZAMORA","","Gutiérrez Zamora","","","20.0","","","","","Gacetero | INEGI, 2005","","",""
"8e4628c4429133a6aff5c1a2986386e1","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","PUTLA VILLA DE GUERRERO","","Llano de Zaragoza","","","2496.0","","","","","Gacetero | INEGI, 2005","","",""
"8e53e18c3746541280a3d9ca05b8eb47","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerros El Culiacán y La Gavia"", ""tipo"":""Estatal"", ""distancia"":""0.118 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUANAJUATO","SALVATIERRA","","El Capulin","","","1740.0","","","","","Gacetero | INEGI, 2005","","",""
"8e592b8b0a3cc1467f05e383471488ad","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","LAS MARGARITAS","","Nuevo San Juan Chamula","","","480.0","","","","","Gacetero | INEGI, 2005","","",""
"8e60228ae974079f35a8ce5d95fabc11","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","CINTALAPA","","Cintalapa","","","570.0","","","","","Gacetero","","",""
"8e6b0ceeb71dc6604bd613fd6535236a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","ZIMATLAN DE ALVAREZ","","SANTIAGO CLAVELLINAS","","","2260.0","","","","","Gacetero | INEGI, 2005","","",""
"8e6b1b9f46248e0069b7bcdf4c84551a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","SAN GABRIEL","","La Cañada","","","2038.0","","","","","Gacetero | INEGI, 2005","","",""
"8e6eb10e9427dc5df9d78bc47d83d1fe","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Parque Estatal Santuario del agua y forestal Manantial El Salto de Atlautla-Ecatzingo"", ""tipo"":""Estatal"", ""distancia"":""4.336 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MEXICO","OZUMBA","","Ozumba","","","2400.0","","","","","Gacetero","","",""
"8e83c534cd8d4e27e52996d0f03e8104","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Trinidad (Querétaro)"", ""tipo"":""Estatal"", ""distancia"":""3.685 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","QUERETARO","TEQUISQUIAPAN","","San Nicolas","","","1920.0","","","","","Gacetero | INEGI, 2005","","",""
"8e91a4247872c39705d9c6af8364339d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","HIDALGO","LOLOTLA","","Lolotla","","","1600.0","","","","","Gacetero | INEGI, 2005","","",""
"8e95b98f6c0e03fb67192aa1d2be3635","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Río Filo-Bobos y su entorno"", ""tipo"":""Estatal"", ""distancia"":""0.696 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","TLAPACOYAN","","Tlapacoyán","","","430.0","","","","","Gacetero | INEGI, 2005","","",""
"8e9f28a8866831ce03d63fbbaad9353c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","PUTLA VILLA DE GUERRERO","","San Andrés Chicahuaxtla","","","2460.0","","","","","Gacetero | INEGI, 2005","","",""
"8ea4237f2aa178ec7025c5cfb7513098","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","COLOTLAN","","Colotlán","","","1700.0","","","","","Gacetero | INEGI, 2005","","",""
"8ea4b92c307f8755fcf144e331ecfd14","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","ZACATECAS","SOMBRERETE","","Sombrerete","","","2300.0","","","","","Gacetero | INEGI, 2005","","",""
"8ebfaa47f48b6de3c93313a4737dd4d7","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","CASTILLO DE TEAYO","","Castillo de Teayo","","","201.0","","","","","Gacetero | INEGI, 2005","","",""
"8ec28f9d5b03cb2a61c5c71eca9a37d4","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","VENUSTIANO CARRANZA","","Ciénega","","","1520.0","","","","","Gacetero | INEGI, 2005","","",""
"8ecf9bd057a0eb69c5f35c4ddea9459d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","TANCOCO","","Ejido Zaragoza","","","201.0","","","","","Gacetero | INEGI, 2005","","",""
"8ed8c6f8d92779d6bbe2cb03477bed7b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ACATENO","","Dos Aguas","","","300.0","","","","","Gacetero | INEGI, 2005","","",""
"8ed95adcc38e3e0c686b85adab1e9c06","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","VENUSTIANO CARRANZA","","Sayotitán","","","1001.0","","","","","Gacetero | INEGI, 2005","","",""
"8eda8bce077183dbeba3e35c68376942","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","VILLA PURIFICACION","","VILLA PURIFICACION","","","440.0","","","","","Gacetero | INEGI, 2005","","",""
"8edc0259bd8dd7acc7968abfbca84f01","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","AGUASCALIENTES","SAN FRANCISCO DE LOS ROMO","","La Escondida","","","1890.0","","","","","Gacetero | INEGI, 2005","","",""
"8edc266fab544ec4fbc0318085d63b81","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","","","","","","","","","9999.0","","","","","","","",""
"8edce7f12bf2068b25817cde6665e898","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""El Jabalí"", ""tipo"":""Federal"", ""distancia"":""2.941 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","COLIMA","VILLA DE ALVAREZ","","El Naranjal","","","9999.0","","","","","Gacetero","","",""
"8edf64a697e2796536cbfcc77f7a89a8","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","SAN LUIS POTOSI","VILLA JUAREZ","","Villa Juárez","","","1180.0","","","","","Gacetero","","",""
"8ee81ce00237a57e032d2ea13cb45037","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","IGNACIO ZARAGOZA","","Zaragoza","","","2040.0","","","","","Gacetero | INEGI, 2005","","",""
"8ef004f78b23f6c6818138e491f7f912","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","TZIMOL","","Manuel Velasco Suárez","","","690.0","","","","","Gacetero | INEGI, 2005","","",""
"8ef5766c2b3a658ddcf8a316261fcfad","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Sepultura"", ""tipo"":""Federal"", ""distancia"":""0.503 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","VILLAFLORES","","Agrónomos Mexicanos","","","627.0","","","","","Gacetero","","",""
"8ef7cf4e1867f7224936588d8bc8ec6a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN JUAN LACHAO","","San Juan Lachao Pueblo Viejo","","","1940.0","","","","","Gacetero | INEGI, 2005","","",""
"8ef7e21c94bfde8ba425890e76fe0482","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN BARTOLOME QUIALANA","","San Bartolomé Quialana","","","1740.0","","","","","Gacetero","","",""
"8efae0980504fe33092f119f1e2f1f85","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","AGUASCALIENTES","TEPEZALA","","Mesillas","","","1990.0","","","","","Gacetero | INEGI, 2005","","",""
"8efefe909688b4f150f72a1a708ea4cf","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","TATALTEPEC DE VALDES","","Santa Cruz Tepenixtlahuaca","","","511.0","","","","","Gacetero","","",""
"8f042d3c485c11c94f81114fc08ddf1e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","COAHUAYUTLA DE JOSE MARIA IZAZAGA","","El Zopilote, en el Ejido El Zopilote","","","320.0","","","","","Gacetero","","",""
"8f0ea4697f124a3db80fcc8d3a2b6a28","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","CABO CORRIENTES","","El Tuito de San Pedro","","","550.0","","","","","Gacetero","","",""
"8f10f33e94eb3b1b4c1d5f883441f025","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN DIONISIO OCOTEPEC","","San Dionisio","","","1620.0","","","","","Gacetero | INEGI, 2005","","",""
"8f13d05edb8b9f653321f2cda3869622","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","OXCHUC","","El Cura","","","2000.0","","","","","Gacetero | INEGI, 2005","","",""
"8f14cd7a86dc692ae828489a1950c9ed","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Laguna de Zacapu y su Rivera Tzacapo Tacanendam"", ""tipo"":""Estatal"", ""distancia"":""1.494 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","ZACAPU","","Zacapu","","","1986.0","","","","","Gacetero | INEGI, 2005","","",""
"8f1c88f7d3453fa90b0d443fa51afdf2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","SILTEPEC","","Siltepec","","","1532.0","","","","","Gacetero","","",""
"8f1d8e14d24cfee4a765a432b8d659d4","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","SINALOA","MAZATLAN","","El Milagro","","","150.0","","","","","Gacetero","","",""
"8f260b096b0a33481fed4fd052c70220","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Montaña Malinche o Matlalcuéyatl"", ""tipo"":""Federal"", ""distancia"":""0.24 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TLAXCALA","SAN JOSE TEACALCO","","San José Teacalco","","","2600.0","","","","","Gacetero | INEGI, 2005","","",""
"8f31e4d402773657764dfd2924178d1e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","EDUARDO NERI","","El Platanar (El Platanal), aproximadamente 33.9 Km al sur de Mezcala","","","950.0","","","","","Gacetero","","",""
"8f3cfca5cdb22c317211406cda227c2d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUANAJUATO","LEON","","Leon","","","1800.0","","","","","Gacetero | INEGI, 2005","","",""
"8f3f1f2cd6fea4762c353f394824c338","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","COLIMA","CUAUHTEMOC","","CUAUHTEMOC","","","940.0","","","","","Gacetero | INEGI, 2005","","",""
"8f40fd9856316b4eac28507dfb0abe1a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Río Pancho Poza"", ""tipo"":""Estatal"", ""distancia"":""0.665 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","ALTOTONGA","","Tepiolulco Zoatzingo","","","2201.0","","","","","Gacetero | INEGI, 2005","","",""
"8f418331f1047d98bb57730739317437","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","MOTOZINTLA","","Niquivil","","","2700.0","","","","","Gacetero | INEGI, 2005","","",""
"8f4487dbf5352938d07aacadf14242b2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","VILLA SOLA DE VEGA","","Santa María Sola","","","1500.0","","","","","Gacetero | INEGI, 2005","","",""
"8f4f300e2c2729f4b5a2cc04bc451d8d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","IXHUACAN DE LOS REYES","","Matla","","","1420.0","","","","","Gacetero | INEGI, 2005","","",""
"8f5385a32a33f9ac75431533dbe2094d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","SAN LUIS POTOSI","TAMPAMOLON CORONA","","Tampamolón","","","100.0","","","","","Gacetero | INEGI, 2005","","",""
"8f5789431949f49bfe109736704c0873","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","SINALOA","MAZATLAN","","Rancho Las Limas","","","200.0","","","","","Gacetero","","",""
"8f5a3337b7e2d738bea0b45714430ed5","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cañón del Río Blanco"", ""tipo"":""Federal"", ""distancia"":""2.17 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ATZITZINTLA","","Atzitzintla","","","2650.0","","","","","Gacetero","","",""
"8f5ce0a49edede9ad3a650ce6c60cbbe","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Barrancas urbanas de Cuernavaca: Chalchihuapan"", ""tipo"":""Municipal"", ""distancia"":""0.862 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","CUERNAVACA","","CUERNAVACA","","","1510.0","","","","","Gacetero | INEGI, 2005","","",""
"8f63b63dca620edbda6695016f76ab8b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SANTA MARIA TONAMECA","","SAN BERNARDINO","","","40.0","","","","","Gacetero | INEGI, 2005","","",""
"8f6ae167dfe4cdd6a51cc11b5563626f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN PABLO HUIXTEPEC","","San Pablo Huixtepec","","","1480.0","","","","","Gacetero | INEGI, 2005","","",""
"8f6edd61e194457a8bbf0e7cc559e775","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","TEOTITLAN DEL VALLE","","Santiaguito Ixtaltepec","","","1660.0","","","","","Gacetero | INEGI, 2005","","",""
"8f7283a4fe3bf2c2fd2b79a3d3134811","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","EL GRULLO","","EL GRULLO","","","880.0","","","","","Gacetero | INEGI, 2005","","",""
"8f737b7a9cb20e9e86b1c3e5224a11d9","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TLACOTEPEC DE BENITO JUAREZ","","San Marcos","","","1950.0","","","","","Gacetero | INEGI, 2005","","",""
"8f7bf25f38ac097ed228b91eaaa71d22","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","GOMEZ FARIAS","","Gómez Farías","","","2100.0","","","","","Gacetero","","",""
"8f7d47b12eb91c79802e5ee1f76a26da","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","CHILON","","Bachajom","","","920.0","","","","","Gacetero | INEGI, 2005","","",""
"8f7fc07b25d43803509a73b7343be35f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TLAXCALA","CALPULALPAN","","Santiago Cuaula","","","2660.0","","","","","Gacetero | INEGI, 2005","","",""
