"2,123-geocoorddetails.geocoorddetail.text1",2.locality.guid,2.locality.latitude1,2.locality.longitude1,2.locality.datum,"2,123-geocoorddetails.geocoorddetail.maxUncertaintyEst","2,123-geocoorddetails.geocoorddetail.geoRefAccuracy","2,123-geocoorddetails,5-georefdetby.geocoorddetail.geoRefDetBy","2,123-geocoorddetails.geocoorddetail.geoRefDetDate","2,123-geocoorddetails.geocoorddetail.protocol",2.locality.latLongMethod
,7936cd29-dc84-42ce-b328-b16b3d24038e,34.2221985000,-119.5695038000,WGS84,,,,,,GEOLocate
,eb7c4a58-11c2-4725-9b95-408684ede66c,13.4872222222,-89.3258333333,WGS84,,,,,,GEOLocate
,a6b320e3-550a-45ab-9b02-c91aca385054,35.0667000000,-75.4666978000,WGS84,,,,,,GEOLocate
,700d836f-0bb8-4f0b-9a79-8c395647e4ce,34.8333017000,-76.0167008000,WGS84,,,,,,GEOLocate
,5ed9f485-0503-42e6-9f93-bdb94d5221e6,36.2089004517,-95.7251968384,WGS84,,,,,,GEOLocate
,85eb3b13-d6e6-4dcc-b3ba-cf7920685882,24.2333000000,-113.2500000000,WGS84,,,,,,GEOLocate
,7e1aff1c-5d00-4949-a62d-ac4cc0315489,-18.1473333000,178.3665000000,WGS84,,,,,,GEOLocate
,da2254f8-55d4-4eb6-a185-819e874c12ba,38.4305572510,-98.8513870239,WGS84,,,,,,Provided georef
,cbe971f9-333e-4357-a3b8-6c4667055458,39.5354003906,-96.3497009277,WGS84,,,,,,Provided georef
,a3b032a1-4620-4ffe-8cd0-d959113d2c3b,38.9438896179,-94.8249969482,WGS84,,,,,,Provided georef
,72edbb7b-58e8-48dc-b7c1-4c9e10711ce2,27.6666700000,-79.9666700000,WGS84,,,,,,GEOLocate
,bdb5bd0e-43f1-4cd8-bb10-e1d17796c679,38.5366700000,-100.1318700000,WGS84,,,,,,Provided georef
,c4f3212c-511d-4a8b-b794-bad73e587ac0,38.9409100000,-101.9630000000,WGS84,,,,,,Provided georef
,ba980165-7dae-43e2-9807-56918dfa0a51,35.0000000000,-75.9332961000,WGS84,,,,,,GEOLocate
,ee53a5a3-aa52-4c5f-9b3d-29f13f313468,34.8726000000,-86.3827000000,WGS84,,,,,,GEOLocate
,bf8486e9-d166-466a-8e98-92a3b7ca9775,34.4819000000,-94.5710000000,WGS84,,,,,,GEOLocate
414f71dd-a0b8-11ed-803c-6c2b597b15e2,36bab471-8106-4ec4-a80d-9b8cf1ca1c25,36.0001860000,-95.0704310000,WGS84,13645.0000000000,,"Wichman, Katy ",,,GEOLocate
,475bc883-98e5-42af-96b5-aab74bdda9aa,38.1449440000,-96.7799560000,WGS84,,,,,,GEOLocate
,4be370b6-bedb-4f0a-b5cb-46d8ab04a670,39.0366000000,-94.8810000000,WGS84,,,,,,GEOLocate
,d16d4db6-970c-4b27-a0a5-e9c7308398fc,37.6500014000,-75.4499969000,WGS84,,,,,,GEOLocate
,0bd5104c-0286-4218-adb6-1ecb26845d3f,34.3008000000,-96.1850000000,WGS84,,,,,,GEOLocate
,18b29d63-5689-424f-b85a-c13577836642,39.0606925000,-96.8000381000,WGS84,,,,,,GEOLocate
,dc1735ec-6ad0-438c-bd7b-264016053955,36.5999986000,-75.7332992000,WGS84,,,,,,GEOLocate
,015bf5c0-20b8-4615-9f5f-515eed73e251,29.1433000000,-88.6097000000,WGS84,,,,,,GEOLocate
,adb72d1e-1d12-4d4d-acfe-a62824a092c4,24.8217000000,-80.6525000000,WGS84,,,,,,GEOLocate
,e33cd78d-88e7-4f67-af10-e8f80ad816c2,32.5983008000,-64.0717011000,WGS84,,,,,,GEOLocate
,9408c9f0-8647-42c8-8a6e-dce13c2315a7,36.5648000000,-83.2293000000,WGS84,,,,,,GEOLocate
4150313a-a0b8-11ed-803c-6c2b597b15e2,9df64208-8a00-4adb-97c5-9e75c7d9c605,-1.5893820000,-77.7735180000,WGS84,1801.0000000000,,"Hernandez, Mariangeles A",,,GEOLocate
,36e383f9-3dae-41fb-8091-3bec3a0d2318,35.4948000000,-94.4494000000,WGS84,,,,,,GEOLocate
,c537cb3f-0565-4b5d-933b-a1364bd71ede,38.1216000000,-98.3175000000,WGS84,,,,,,GEOLocate
,773caf54-81e6-47c1-b6e7-b796fec3c1ec,35.1358000000,-94.6515000000,WGS84,,,,,,GEOLocate
,c316d53a-539f-432a-9d9f-567e3a83520c,37.0885000000,-79.3212000000,WGS84,,,,,,GEOLocate
,8df9ebe6-cee0-4e16-8750-f010b6efbede,25.4236000000,-80.1269000000,WGS84,,,,,,GEOLocate
,1155e10a-67cb-4175-abc6-b813ee88540a,38.9723014832,-94.8638992310,WGS84,,,,,,Provided georef
,9d008477-a4d3-4aa4-a7b0-56ca11281959,34.5704002380,-100.0009994507,WGS84,,,,,,GEOLocate
,b2f8456d-2938-4427-aadb-94c6297eac09,39.5819444000,-97.2644444000,WGS84,,,,,,GEOLocate
,2905cb41-5699-46f3-96d6-e6b9f9d51a0f,43.5332985000,-69.5167007000,WGS84,,,,,,GEOLocate
,6ed5d60b-c8d2-40b6-8fab-3d8eda2aff8b,36.0751000000,-95.3007000000,WGS84,,,,,,GEOLocate
,2686afc0-c533-4228-80b4-9632bfa943b0,-5.3333300000,-81.3000000000,WGS84,,,,,,GEOLocate
,f5236e44-7a6f-450b-a27b-6d0dd1a9e125,38.8666992000,-73.1832961000,WGS84,,,,,,GEOLocate
,a17a1150-49ac-4d8c-9466-fa61aa3cffe4,39.5196647644,-96.3263320923,WGS84,,,,,,Provided georef
,bcabbefd-a385-4b21-b7d3-674cbc813b43,52.9903984000,-172.3659058000,WGS84,,,,,,GEOLocate
,c5d7cf25-a7d5-46bf-bef8-a65dee82bde9,34.8227000000,-94.8765000000,WGS84,,,,,,GEOLocate
,c0b4e95d-61e4-425c-bf70-b294eff2bb8f,47.8386116028,-122.3680572510,WGS84,,,,,,Provided georef
,d13b98b3-96c9-45aa-acbe-7b5c5734d84b,27.8167000000,84.3017000000,WGS84,,,,,,Provided georef
,b067e840-8b4f-4ba4-a66e-360ec2ce1919,39.4083333333,-96.0158333333,WGS84,,,,,,Provided georef
,43f3ed09-2ab5-4712-9281-838f7e985d8c,37.6348000000,-93.0277000000,WGS84,,,,,,GEOLocate
,ae23114d-eeba-42fa-843b-0975293aad99,24.8525000000,-80.6025000000,WGS84,,,,,,GEOLocate
,3fb260c0-9dae-4ff9-8dde-a76885f1acc5,36.5353000000,-96.1496000000,WGS84,,,,,,GEOLocate
,c7fdd177-9e03-41be-9f83-cb6200da7ed6,27.6184166700,84.5326666700,WGS84,,,,,,Provided georef
,4a83be54-f2d6-4d2c-b3ae-027d67ff4501,38.1166992000,-73.9000014000,WGS84,,,,,,GEOLocate
,e1a0176f-6a1c-406a-91b3-22b9da253801,36.2332992000,-74.8167039000,WGS84,,,,,,GEOLocate
,b8ab9f14-354b-4075-bb5e-51d92cfbe0f7,35.9263000000,-94.9241000000,WGS84,,,,,,GEOLocate
,9b789cc6-7875-4dbf-8613-cae51deed046,35.4167000000,-94.5833000000,WGS84,,,,,,GEOLocate
,74e3c048-c03b-4e2d-84c5-4da3458e5835,30.9391710000,-86.5747220000,WGS84,,,,,,GEOLocate
,c1e4cb1f-fbd6-4938-aac6-0f127b690517,38.1169013977,-102.0429992676,WGS84,,,,,,Provided georef
,dfa90973-3c08-415f-8be1-4b11c6ce3cfd,38.8989333000,-95.2556000000,WGS84,,,,,,GEOLocate
,fabb0a68-f113-4ede-aded-ca8113458608,37.1052000000,-96.8758000000,WGS84,,,,,,GEOLocate
,18e63052-7a75-445f-8723-4aa3e62137d7,-16.2856667000,179.0380000000,WGS84,,,,,,GEOLocate
,33283bf4-a824-4c70-a719-a75363ac016d,39.9922222222,-96.5583333333,WGS84,,,,,,Provided georef
,0a2708bd-d090-440f-ab9d-8c22f84ba618,38.9133833000,-95.1461500000,WGS84,,,,,,GEOLocate
,1550c287-2609-43d0-a148-f2de4a1b808d,37.1886100769,-99.5008316040,WGS84,,,,,,Provided georef
415031ba-a0b8-11ed-803c-6c2b597b15e2,1a45c0be-b283-4f7f-82c7-730e9a91d697,-0.2647570000,-79.1137920000,WGS84,2286.0000000000,,"Hernandez, Mariangeles A",,,GEOLocate
,f3d2b489-5c6a-4335-961c-a01efb6889a2,-18.1743333000,178.4726667000,WGS84,,,,,,GEOLocate
,bc18fac0-ebef-4c5b-8bd5-b66d21f68626,39.0512000000,-94.8069000000,WGS84,,,,,,GEOLocate
,2887cf2d-d765-4a2e-8cb6-2fe05d33701b,50.6833343506,-128.2666625977,WGS84,,,,,,Provided georef
,005f4ec3-6e42-4762-9ac6-03582c31142f,18.5411000000,-66.1061000000,WGS84,,,,,,GEOLocate
,b83bef7d-9349-47e9-8735-fd1966b1966d,-17.3243333000,178.2375000000,WGS84,,,,,,GEOLocate
4150712d-a0b8-11ed-803c-6c2b597b15e2,a5c24596-310e-41c1-a0e6-28c2f6da161d,0.0628110000,-77.1273750000,WGS84,4621.0000000000,,"Hernandez, Mariangeles A",,,GEOLocate
414fa843-a0b8-11ed-803c-6c2b597b15e2,f5f8fadc-497b-4bdd-8cf5-834977cfb51e,34.4183220000,-94.9416050000,WGS84,90.0000000000,,"Wichman, Katy ",,,GEOLocate
,7ec95854-662b-4b93-8be9-b808f17dd9a8,28.5932999000,81.2067032000,WGS84,,,,,,GEOLocate
,72caa127-9e97-488c-9202-5ddc5c0c15c2,33.5185013000,-117.7723007000,WGS84,,,,,,GEOLocate
,736a8209-9faa-4702-9ca7-358c1e577513,39.8774000000,-94.9556000000,WGS84,,,,,,GEOLocate
,0fc6c25b-63f2-456d-a74d-67a57e71487a,38.2013893127,-99.0030517578,WGS84,,,,,,Provided georef
,29588fa7-3fc5-4308-87be-2ea82c18493e,35.9667014000,-74.7500000000,WGS84,,,,,,GEOLocate
,5d8ba109-3351-4770-a056-54992b550269,37.9249992371,-96.3888854980,WGS84,,,,,,Provided georef
,8b1ccf55-1098-4abe-a6aa-7f4f9c4653e5,40.3333017000,-67.6500014000,WGS84,,,,,,GEOLocate
,69758551-b706-445d-a691-6ce4defc1883,33.8836111000,-96.7883333000,WGS84,,,,,,GEOLocate
,2e2a2a30-910f-47d7-93d8-77374a340b5e,36.1276000000,-95.2074000000,WGS84,,,,,,GEOLocate
,47dc250c-c83d-4838-b29d-86a3ee016c2d,39.1178667000,-94.7513667000,WGS84,,,,,,GEOLocate
,b9d04d60-066e-4c3b-8c76-fffe0e4017f9,28.7200000000,-93.8983333000,WGS84,,,,,,GEOLocate
,e2bad156-c936-4e9b-bd9e-095973dcd019,25.3961000000,-80.1367000000,WGS84,,,,,,GEOLocate
,3ddc5f56-ceb5-4336-8322-34b6d2ac734a,0.0625360000,-76.9942860000,WGS84,,,,,,GEOLocate
41504a0c-a0b8-11ed-803c-6c2b597b15e2,16319e44-982b-44a8-91bb-263d3925873b,-1.4525090000,-78.1097360000,WGS84,3037.0000000000,,"Hernandez, Mariangeles A",,,GEOLocate
,d1a64f74-d18a-4e03-8bd0-25a6aad3a6c2,36.7685000000,-94.6923000000,WGS84,,,,,,GEOLocate
,890f3543-dcf4-499a-9cbe-5aad93ad4209,37.0002400000,-94.7127900000,WGS84,,,,,,Provided georef
,9f39f511-f362-4197-84d8-cdbeb742aa65,37.4749986000,-74.4100036000,WGS84,,,,,,GEOLocate
,817063ab-d26f-458d-b37e-cbcf0a0a44a6,38.7286682129,-96.3294982910,WGS84,,,,,,Provided georef
,bdf0d3ec-2d4c-4812-9b92-b8cdb360e671,38.3406900000,-95.1574900000,WGS84,,,,,,GEOLocate
,b59ffdde-179f-4662-961c-9ba44dbbf631,39.2194444000,-96.7191667000,WGS84,,,,,,GEOLocate
,23903b48-e59d-4ec3-bb8c-c5819c9cebfa,36.5800000000,-84.1091000000,WGS84,,,,,,GEOLocate
,67e1930c-2eef-4f08-adeb-1604ada4cb3c,29.4561767578,-95.0474243164,WGS84,,,,,,GEOLocate
,f209c9b8-5798-4459-ac04-30cbc79cca01,,,WGS84,,,,,,
,5ae532db-bd13-4cf3-8175-648fe064bfce,29.9266670000,-121.8366670000,WGS84,,,,,,GEOLocate
41506a31-a0b8-11ed-803c-6c2b597b15e2,4c0bd0b3-2cc5-4437-b4ac-92475119d5c4,-0.4048330000,-78.8063230000,WGS84,1000.0000000000,,"Hernandez, Mariangeles A",,,GEOLocate
,37871cf1-36ce-4a81-babd-ee547481cbc9,25.6880556000,-80.3430556000,WGS84,,,,,,GEOLocate
,01168291-3cae-4b0c-9637-d8dd8e00291b,28.7133333000,-93.5251667000,WGS84,,,,,,GEOLocate
,dd392cbf-f371-454e-b235-f200e180da7e,37.0031000000,-98.2190000000,WGS84,,,,,,GEOLocate
,fd7218c5-8d96-43d1-a4a4-48e6ccd26caf,34.4747200000,-87.8839200000,WGS84,,,,,,GEOLocate
,bb389e39-1458-499e-a812-e2c1b101915a,37.2003000000,-94.6224000000,WGS84,,,,,,GEOLocate
,f8232e24-b234-4854-a286-f74e613043c7,35.8951988220,-95.1150970459,WGS84,,,,,,GEOLocate
,e16bccae-393c-4d70-b82f-3b28f707e38a,28.5235000000,-94.9531667000,WGS84,,,,,,GEOLocate
,624ea73a-4e78-44e5-8149-30a2de51aab2,27.9783000000,83.5850000000,WGS84,,,,,,Provided georef
,2e38b996-f819-44e2-a5ac-12472f4c2bed,37.0669441223,-99.5619430542,WGS84,,,,,,Provided georef
,2d123985-c06a-413d-88fc-8382b4cf1bd1,39.6611099243,-97.9030532837,WGS84,,,,,,Provided georef
,dcf2c269-a650-41ab-a1f3-6515f56a598a,-16.8365000000,178.2278333000,WGS84,,,,,,GEOLocate
,0bee5300-f3e3-41c8-bb65-acb827bed654,34.6583333333,-76.6433333333,WGS84,,,,,,Provided georef
,9c26d5cd-fc26-4a28-91e8-fee317be50a3,31.5661000000,-94.5226000000,WGS84,,,,,,GEOLocate
,f786f096-f740-4c14-844b-1801ed60c413,38.9638328552,-94.8326644897,WGS84,,,,,,Provided georef
,70a630de-cc90-4052-af25-693f874c12c2,36.0957000000,-94.8291000000,WGS84,,,,,,GEOLocate
,74c90346-1122-4d4a-9597-af2d00660af1,40.6254997253,-95.7686996460,WGS84,,,,,,GEOLocate
,53379a47-7dfa-42bb-9139-f517e2cf1f18,39.7832985000,-70.8167038000,WGS84,,,,,,GEOLocate
,ce1d6a96-4ea2-474b-8075-e8908a5fadc5,24.5452778000,-81.7197222000,WGS84,,,,,,GEOLocate
,55ef873a-0897-485f-a905-aacad70a9c6c,-17.2178333000,178.0421667000,WGS84,,,,,,GEOLocate
,6999b14d-8a9f-4422-a23c-50767f488b91,39.3556671143,-96.4896697998,WGS84,,,,,,Provided georef
,fe13d5b5-0856-4927-ba2a-351449ebbffe,-18.1860000000,178.4512000000,WGS84,,,,,,GEOLocate
,de4237f3-05fc-451e-be66-8c9235c6dfd8,41.9025000000,-120.3572222000,WGS84,,,,,,GEOLocate
,fd23be9d-e7df-468d-9778-92267a8e28bd,39.8525010000,-95.5355610000,WGS84,,,,,,GEOLocate
,cee09023-6900-4938-a5cb-b1f33d3cdf2f,13.1727000000,-88.0645700000,WGS84,,,,,,Provided georef
,b58a6d84-202c-4db1-a4b2-aa484d86fb5f,39.0075000000,-94.8995000000,WGS84,,,,,,GEOLocate
,ea78c5df-32f8-4861-9edd-a83691ae9030,58.8190994000,-140.3303070000,WGS84,,,,,,GEOLocate
,ad60b5f7-6d94-4279-bc88-318f1ddcb4f3,34.1331000000,-94.7062000000,WGS84,,,,,,GEOLocate
,acc675cb-a5a5-40bf-b025-abd71ab86230,40.4793900000,-83.0503700000,WGS84,,,,,,GEOLocate
,d8e2f2fc-bcf7-400c-a4bc-55d109dea6ea,,,WGS84,,,,,,
414fc04f-a0b8-11ed-803c-6c2b597b15e2,cd3d375a-5598-49f1-86ad-1648ec0aa005,39.1826750000,-94.6726020000,WGS84,9677.0000000000,,"Wichman, Katy ",,,GEOLocate
,955596e5-539f-4e17-8b1e-bb7dc285db2e,36.1483000000,-95.1583000000,WGS84,,,,,,GEOLocate
,9472ce32-86b2-4d15-8361-2b0d3293ec08,-18.1598333000,178.3993333000,WGS84,,,,,,GEOLocate
,2e905e79-3803-42d4-8130-b84cffb8a222,38.4030000000,-99.9032600000,WGS84,,,,,,Provided georef
,16eb568e-6b21-4d21-a51c-254435d6fa66,37.8288879395,-97.9061126709,WGS84,,,,,,Provided georef
,c77387fa-41b4-452c-9c11-3618e542e16d,30.7232600000,-95.6850400000,WGS84,,,,,,GEOLocate
415005ae-a0b8-11ed-803c-6c2b597b15e2,4a7dbe26-d821-45c8-abbf-ec650559921e,38.6015790000,-94.7327380000,WGS84,5118.0000000000,,"Wichman, Katy ",,,GEOLocate
,4436dbdf-8829-475f-9c3a-de1cd1f0d049,39.0485000000,-95.4058333000,WGS84,,,,,,GEOLocate
,de51f505-cf17-4bdc-96d4-6fa051a860f4,39.9256000000,-67.4719000000,WGS84,,,,,,GEOLocate
,7eeb8723-6856-456e-8a2d-4d2d01b52a7a,7.0833333000,-54.1333333000,WGS84,,,,,,GEOLocate
,dc6d3308-fb19-4430-ae71-79740b6d7b27,34.2333333000,-76.3083330000,WGS84,,,,,,GEOLocate
,d4e48012-74cc-444b-914a-03c9fe32beeb,38.3250000000,-91.1558333000,WGS84,,,,,,GEOLocate
,05f516b9-cd7c-4767-b1a8-00e592dc5d3d,37.3032000000,-98.8420000000,WGS84,,,,,,GEOLocate
,8da9128b-7a2f-4af0-ac09-ca4ea633d546,39.4044444444,-96.0194444444,WGS84,,,,,,Provided georef
,3684befa-b547-43e9-8223-d8e77bec764f,40.6203994751,-95.7699966431,WGS84,,,,,,GEOLocate
,ae7bf878-9576-4969-880b-b9b463568936,37.6286125183,-98.6675033569,WGS84,,,,,,Provided georef
414f72de-a0b8-11ed-803c-6c2b597b15e2,c4db8883-26ab-4077-8c27-ff7c4da703b1,-0.8823970000,-77.3057770000,WGS84,4718.0000000000,,"Hernandez, Mariangeles A",,,GEOLocate
,b05792d6-eac2-41f6-b7b3-4f4271e039cd,36.0470000000,-95.1313000000,WGS84,,,,,,GEOLocate
,62756da9-4495-475a-a002-982cf91b1b34,,,WGS84,,,,,,
,f6b2f402-1d92-44ce-a543-cda233417b8f,30.5167446136,-89.5151977539,WGS84,,,,,,GEOLocate
,15cea41d-39b1-4eca-ac0c-23860b92766d,,,WGS84,,,,,,
,097fc7c2-38ba-4747-a584-53b0b206ee73,36.7312000000,-96.1915000000,WGS84,,,,,,GEOLocate
414ed895-a0b8-11ed-803c-6c2b597b15e2,97e687cd-cea1-4a2c-9c42-ab0ae6da2a4a,18.7920660000,-96.5735780000,WGS84,4020.0000000000,,"Barroso, Diego ",,,GEOLocate
,36cac324-50f5-4d0e-94dc-6edf557beec7,39.3501663208,-96.4381637573,WGS84,,,,,,Provided georef
,bdabd5f4-7536-4f35-9f26-6a5a3a50cf73,38.8697667000,-95.1045167000,WGS84,,,,,,GEOLocate
,11e5f290-6ab1-4ab6-b675-1beabe9b1e83,27.7106444444,84.4325611111,WGS84,,,,,,Provided georef
,f4b165d0-87b4-4b43-ab6a-ae35762326e2,,,WGS84,,,,,,
,ec691dd2-ac24-4bc6-86f7-7cceb9c2b084,37.6308326721,-98.3205566406,WGS84,,,,,,Provided georef
,0d0bbd28-975a-4f3e-897b-4ee7d6ac4ae4,29.5002000000,-88.1525000000,WGS84,,,,,,GEOLocate
,76c97ba7-3a90-4107-a52d-9346c64b7d42,39.8535004000,-124.3013992000,WGS84,,,,,,GEOLocate
,b7906c62-f095-4a86-9383-ad3f94af0a15,-41.5000000000,174.7500000000,WGS84,,,,,,GEOLocate
,2d5bd823-ed92-4a4c-b57f-800a549f65fd,36.8854030000,-91.3299870000,WGS84,,,,,,GEOLocate
,0d023d34-597a-4cde-9d3b-19a8738aae7d,34.6822014000,-120.7078018000,WGS84,,,,,,GEOLocate
,7809dfaf-99ac-45a9-a19e-cc61b0a70f7c,26.6583004000,87.8700027000,WGS84,,,,,,GEOLocate
,9c79d86a-10f9-418d-967f-ded6ef3edbf2,48.6425018311,-122.8708343506,WGS84,,,,,,Provided georef
,94f1c49e-c4c8-4c92-b384-87d02f2c1338,34.0458200000,-94.7872200000,WGS84,,,,,,GEOLocate
,b06156bd-a902-4475-afc5-dd2a34a74b40,38.5489600000,-100.2061100000,WGS84,,,,,,Provided georef
,f0b08187-ce97-4104-9b54-4e22e1df1e31,48.2574996948,-122.4841690063,WGS84,,,,,,Provided georef
,590742ed-b8a4-4764-9887-d23026b19dad,29.9650300000,-99.2343600000,WGS84,,,,,,GEOLocate
,3b94fabf-db45-4131-b5aa-9a20d3a5988d,25.0492000000,-81.0567000000,WGS84,,,,,,GEOLocate
,a190748b-651f-44b8-86d6-fe8cbba71908,41.5408333000,-70.6250000000,WGS84,,,,,,GEOLocate
,d6bc65bc-a976-4685-991e-5807472a3568,37.8770000000,-94.7611200000,WGS84,,,,,,GEOLocate
,053fcba6-ab5a-4907-beed-70b2abe9d395,,,WGS84,,,,,,
,5ddba123-fc67-4fd3-b7ca-a68548388a34,37.6367988586,-98.7261962891,WGS84,,,,,,Provided georef
,b6ac7630-b69d-4b1d-91b0-30c22066b299,38.8940010071,-94.8413314819,WGS84,,,,,,Provided georef
,256994aa-c8c0-409f-b285-dd715eafe77e,38.5279000000,-95.5340000000,WGS84,,,,,,GEOLocate
,c4221c71-d9a3-42a1-830f-19e833d08176,36.1483000000,-95.1583000000,WGS84,,,,,,GEOLocate
,b2e137a7-76ad-4718-9f23-618d8332e5b6,34.4049000000,-94.6848000000,WGS84,,,,,,GEOLocate
,3141f0ea-f02a-4768-958c-0d8a59b92778,33.5566667000,-92.6688889000,WGS84,,,,,,GEOLocate
,df961499-91f0-4ac1-b333-e4d055bf6c75,32.4803530000,-87.1264230000,WGS84,,,,,,GEOLocate
,7cf477af-64ea-4f70-b832-ed49f5f1653b,35.9033000000,-92.8993000000,WGS84,,,,,,GEOLocate
,4f76a3a1-3c2e-41e3-84f2-6343c1827765,26.6628888900,87.4081388900,WGS84,,,,,,Provided georef
41501339-a0b8-11ed-803c-6c2b597b15e2,d76f2879-8288-4078-a8a6-0ee37b0d2323,4.0353940000,-73.0161800000,WGS84,2000.0000000000,,"Hernandez, Mariangeles A",,,GEOLocate
,b801310f-c3eb-4309-9485-9d673290950f,37.9577789307,-98.3508300781,WGS84,,,,,,Provided georef
,b1a3d1b2-99df-40e5-b0dd-ad1de0bb734a,8.9000000000,-79.5999980000,WGS84,,,,,,GEOLocate
,e60b3028-38ec-442a-bc37-8b3738095835,36.4382000000,-81.6542000000,WGS84,,,,,,GEOLocate
,b1d6506e-b803-45a0-94be-0dbd3a9b1ef3,36.2000008000,-74.7833022000,WGS84,,,,,,GEOLocate
,b266e2a3-78f6-4d94-9389-fefaef704dbf,35.9193000000,-94.6193000000,WGS84,,,,,,GEOLocate
,c4cfa446-c93f-4d71-a166-b1db572bedd0,39.0332985000,-96.2692032000,WGS84,,,,,,GEOLocate
,a8bc87e5-6e89-4695-852a-dd8766322905,37.0648500000,-95.2377300000,WGS84,,,,,,GEOLocate
,a2e58c8f-f880-4afe-9854-52675294d654,38.9409000000,-95.2743900000,WGS84,,,,,,GEOLocate
,f366ad07-61ce-4987-b8e2-3ba445d9641c,32.6558000000,-85.5763000000,WGS84,,,,,,GEOLocate
,0af81722-cba4-4fac-8a68-e66471e012f3,,,WGS84,,,,,,
,f2daa12f-5931-4d41-8eac-5fd4c64b688c,33.5802002000,-117.8716965000,WGS84,,,,,,GEOLocate
,1fd6f507-433d-4e00-80e1-f99ce2950b7c,30.8895000000,-87.5403000000,WGS84,,,,,,GEOLocate
,19a29259-384d-45f0-9ff5-0cbb1f584571,36.0538000000,-91.3105000000,WGS84,,,,,,GEOLocate
,4e7180b1-4d67-4838-b50e-f5c243bd5643,36.2928000000,-95.1531000000,WGS84,,,,,,GEOLocate
,622a8f62-b771-46e3-bb49-5cae2fb1fcdf,23.6667000000,-109.2833000000,WGS84,,,,,,GEOLocate
,a6aeb816-d7bf-4fcb-9d09-027f32233e45,37.6348000000,-93.0279000000,WGS84,,,,,,GEOLocate
,ffcac3d3-94fa-4fc8-b897-7d17861df676,38.2330000000,-98.3000000000,WGS84,,,,,,GEOLocate
,596e31ec-73ef-48b5-a9a6-8fb314d13f10,33.6800000000,-95.3700000000,WGS84,,,,,,GEOLocate
,815a6ce1-8a33-4ef1-9307-38f85b890d36,38.5027500000,-94.7054900000,WGS84,,,,,,GEOLocate
,aaf486a2-9762-465d-82d4-1a184cd24f03,39.1296997000,-96.4405975000,WGS84,,,,,,GEOLocate
,f061423a-1ede-4dc5-a316-e498b6367907,16.7996997833,-87.7830963135,WGS84,,,,,,Provided georef
,9ad8f71b-0ab4-4ec3-824b-ce0d35b9b2b4,37.0080400000,-100.4830200000,WGS84,,,,,,GEOLocate
,75d6d8d7-eb74-40f3-9225-7aff0577a017,36.2383003000,-74.8966981000,WGS84,,,,,,GEOLocate
,3e9a57d5-c7e6-47be-a789-fbb70030bff5,24.8332997000,-82.0000000000,WGS84,,,,,,GEOLocate
,42f7124a-583a-4082-a8c1-51a72f75a408,39.2750000000,-96.1843000000,WGS84,,,,,,GEOLocate
,72725250-1fdf-4e58-9286-31889690be9c,20.7812100000,-104.0833300000,WGS84,,,,,,GEOLocate
,1f7d44de-1f63-4c90-8b09-b2b5125c45d9,51.9359016000,-178.0785980000,WGS84,,,,,,GEOLocate
,49de2dcb-15bd-4916-b6f3-65fdb3e0a83f,9.3000001907,-80.3666687012,WGS84,,,,,,Provided georef
,30c263ee-f32b-40fe-8698-e2d739b51dee,39.9619445801,-96.2194442749,WGS84,,,,,,Provided georef
,b4132e56-2b5e-4251-96d4-461045a6688d,39.8013992000,-70.7244034000,WGS84,,,,,,GEOLocate
,e09648a5-14d4-4897-84f0-cafe58e8f06c,39.0426500000,-101.8761000000,WGS84,,,,,,Provided georef
,f53a73cd-1cf3-4d5d-a861-e271d0c5803b,34.1331000000,-94.7062000000,WGS84,,,,,,GEOLocate
,8960d78a-653a-4669-b000-7c46f1d14e79,39.4200000000,-98.7866667000,WGS84,,,,,,GEOLocate
,b398cb58-38a7-4d77-9031-dc2339533fd7,38.2066993713,-99.3649978638,WGS84,,,,,,Provided georef
,2d97e33c-1f3d-49b9-a585-26e082d49189,42.5407800000,-92.0636100000,WGS84,,,,,,GEOLocate
,07d52789-cfcb-40c3-8354-d8bb0fd64aaa,39.0122000000,-95.3014000000,WGS84,,,,,,GEOLocate
,88868b51-9a86-4cce-8ede-556c6b77728d,38.3515820000,-96.4515730000,WGS84,,,,,,GEOLocate
,9c444389-e2df-4926-8d55-ae5d89064a45,38.9164000000,-96.2699000000,WGS84,,,,,,GEOLocate
,72e32fcd-ffcf-42ff-b161-bd596677ad97,36.0281000000,-95.0492000000,WGS84,,,,,,GEOLocate
,2c9fed95-fee5-4ec8-bf95-33a644e2b2f6,35.9656000000,-94.9111000000,WGS84,,,,,,GEOLocate
,3081a8bf-d8f7-4da0-8116-9ba093004d21,36.3464000000,-95.3066000000,WGS84,,,,,,GEOLocate
,7f6d1fed-836d-4377-acef-ef283aa8fc80,39.0038986000,-96.2810974000,WGS84,,,,,,GEOLocate
,9b0dc0e7-f84c-4e74-8c1a-eeedc429fc51,35.6787000000,-79.2898000000,WGS84,,,,,,GEOLocate
,cfc4f310-6269-4137-bc8c-121404b98a9c,39.8802986000,-67.4621964000,WGS84,,,,,,GEOLocate
,45d41d18-25b7-4890-94ef-a340398bf812,42.0333300000,-71.2194400000,WGS84,,,,,,GEOLocate
,647bca9a-1eaf-4466-8246-8afad6b99f49,38.3637960000,-96.4783690000,WGS84,,,,,,GEOLocate
