"georreference_id"	"location_id"	"decimal_latitude"	"decimal_longitude"	"geodetic_datum"	"coordinate_uncertainty_in_meters"	"coordinate_precision"	"point_radius_spacial_fit"	"footprint_wkt"	"footprint_srs"	"footprint_spatial_fit"	"georreferenced_by"	"georreference_date"	"georreference_protocol"	"georreference_sources"	"georreference_remarks"	"preferred_spatial_representation"
"4ab77af697d45e8beb6ac911b5e6058c"	"03e84a88d1a5b6e4a67f48e49157d08f"	19.4296	-101.43867	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"382b868eeb4566927985f143a72d0f56"	"40c64ac84ee0bca49a13ef089e7d7325"	17.0055597	-92.46944	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4a16fe1472cee58347520874c5a641b8"	"353114e6a0850a45d4608d0f4c56e234"	17.1922197	-92.87111	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a43e25736c787c10a2329908e25e2116	fcff8bae1e4ffe8f549920326a65b6d4	20.9818397	-97.5372397	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"24a4c1a220643aa170873a34a6503f1d"	bc21e24dfa4bd6fa2a649a272c969b6b	19.8045697	-90.6020697	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7ef54ec4bb3912029a11be0a581171fc"	"684cc0aca41a5fe106bc2fdc5d6accd4"	19.7025597	-101.2386997	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1e65e987594e94cb59efa29368b91f24"	"704d281b543ac3ac7d8a74e922669da7"	21.6180597	-101.4291697	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1898f275f78d6b09372704da03c1c7c1"	"8d7a4a86fb5e488a5224b193513bb723"	27.00214	-105.16858	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c3b8cba704a6f0e0f1e8cff4be7423ff	a4d741043d620c6a72cfdb19bd440aee	17.49583	-93.0022197	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"20449c8621489fb4e68fe6329825098b"	b56f1c7dac422c9f546a405eb843eb22	19.4325	-97.51389	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a1ef18a608e5f4589d90cbd929a48b80	"01d7dbb86783b4a46fd83aab4a46f3a8"	29.25083	-107.75139	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"46d5957347be133fcf8dadf1cebcc047"	"1add83816ab32e6c2f7fa0796852f1de"	20.0313897	-100.72167	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9d91a68ae12e19c701cb3e8853fbfbb3"	"7d3876c593d0f7e821396bb96d3b8816"	17.14861	-96.8097197	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f13757324abdc1492e208db1e4547157	"9f5267f4f42ea26d0c81164eb0f82f8a"	15.96889	-92.4819397	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"62b4fa0dc77807999ef8700769635c03"	b6dfb5809e9563d9564e34d54cd2092e	17.02917	-97.56944	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ec0643fef277d5fefaf28812411bba36	b6e8dfd07132c79cf2eb671196f54f67	16.3441697	-95.2441697	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a8d29fa9e9edbc8c45e0cc951e96ccd6	"56417c1a949740802366af79b66807a0"	20.1324197	-98.4030697	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0d07cb2c8259e4d112312a37e3dd960e"	"2c738c007f57ae708a4539188b6b7bd4"	15.455	-92.1580555	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1a37a0f73dfe937fb899cb42671a2819"	f1d4fa6ec6e97a00a1118b9394b15d10	26.6561097	-105.1525	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"62c93dab6334d032934aad3eb5213cc5"	"3d8eefc2f5d9586166ff992e6a1525e3"	25.26583	-99.65111	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f0ba53ed61632e90037f8c6079b9e0c9	"53bbea92b7f0ed7aac4251fd5e9bea7a"	18.85722	-97.37528	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2cf7eab98f6bb1ea337ee93ea44bcdcd"	b374bbc3e46d6029f2a334862741d4a0	16.9027797	-92.76833	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"454dd07da3fc2b6a7341759fbf567876"	"2ce028811501ab245ffb57976364a415"	17.56556	-99.39861	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"81e5ae3eccea19479833cce1660f34f5"	"633d9cc238bccb9a80b79a8ce1f953ad"	18.3052797	-99.33472	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3668dac0efdaac79ba7655c147ba9e1e"	"9116cb5db4339d527bcebc55753f4641"	18.1	-95.9309997	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"525bb8b0bb513aa6fa079cc56d9fc53c"	"96ae6b77e4e9deadf2f6793d352e1bb7"	16.0799997	-91.181938	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"16af5ef7990f2da9a99f506f1bcbffab"	"8426b3b9751e809865c5972abb760644"	16.2152797	-93.9427797	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"667dae5077facfa076ac672c737e885e"	"12f72e26d4cb605d5a202ecd90f3de2d"	17.1941697	-96.1941697	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f6aba7abcce98bf1b40c653a8266a6c6	a5b209c78b86f1bb33d77ad111213f10	29.4791697	-107.8299997	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
eb211abbf98dc0d189aedeb5f2fe85ed	e6a2033b4f953a82ace7375ab7244edb	24.60556	-103.92306	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4c5fd386fcdea1b58d44a190871a93c5"	"16feebd83535565208214828da771d79"	20.9677772	-89.6216658	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c42e21ecd58cd85872e5300b2bf9009b	"85728f8e34a54a8890b53177a2a7787e"	15.1775	-92.4941697	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
fdcc782907969777c3b06de6de330a69	"66cb7f250cf60e00177c7fa123b852a7"	28.4916697	-100.9166697	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
defd475acda562c78f50604245b20bd5	cc9de8803b3296431d835b92edab01c7	19.635	-97.0986097	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4b3b961fa018da6157df2cada73d90ed"	bff63a361ea7c389463a94e4f4f5be96	16.54417	-97.0108297	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"5fe454ac4b0cb49d6aa586b1adfbb9bf"	"1bb77b3e15b8760d62f4a0324347cb7f"	20.0983797	-100.8625797	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"314b00fd99c8cf855a8d7ae33e309e43"	"506d2832e836e4c4056b064ffdac4ee6"	20.7844166	-102.9148888	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"061254be3aff4024d9045e05c7c7c882"	f2209eb18c270320efb7abef4ba8b9cc	15.86972	-92.1749997	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"231188e023525799b1aec3f1e7e538ef"	"2e740a8e374f0c86e5bf8352c12439b4"	17.565	-96.54833	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a40f47df9599931bcfc1b76e4608a086	"4f8f73f47c5f5680a1db57b9023216a7"	20.16083	-88.9441697	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"13f7d4c9695ff47814a2b3f672f0b6cd"	e9602c415c54c8c15db9aac824fbe7c9	18.2069397	-96.9113897	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"574f840886bd080d225476cf557904ed"	"56bebd67a8429536b93e29f0f19ce7c2"	16.2055597	-91.6341697	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3abb30d79c1a8d38b8c6c4ce6dd9e292"	"106094fc94d7410e4e4fcc60f0466251"	17.3374997	-95.97556	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"061254be3aff4024d9045e05c7c7c882"	"8d0b5da7907dfe54d9fea96aef5077a5"	15.86972	-92.1749997	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"16af5ef7990f2da9a99f506f1bcbffab"	"87d65640313c5bd486f5b39710e2305f"	16.2152797	-93.9427797	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"05266b4210d014a376e64b10d0955542"	"4ed1d7de5c354232b3d6604cbf995a9f"	21.5608297	-102.2608297	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2f20a0214f62f4672a65bf6d22c8b09b"	"9e6806d9f1e46469119cb18ceea3d73c"	19.0716666	-97.0461111	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b52fee38794814db92810436662e54d7	d000de49768c9a9e0046bcd251bfeac4	16.37028	-93.00417	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4cc58bd964e697aba75c8709a2866414"	"7118a7cfb129cc7ed52f4f962334ac18"	19.38917	-98.03	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"6cba241d25f7f481f507d95766bd8aaf"	"9c439c8019acd6713b284e4fecd9209e"	21.06143	-104.3560597	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4dbd21d4823ec3b28530e0d40f5764ea"	"6c4ff0d200676dce7fd3b5be63e4cfcd"	20.08333	-104.0974997	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c7e5dabeda444a45cecc2410af0b5262	"3a4b2c9f399f9892ae2e713adcda17ff"	23.2549997	-103.79778	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1c65f881299a58f920c84d5caad7b323"	"52a2eaacd668d294548b7b4c1f8fcfca"	20.2902797	-101.07889	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0a74163e2e2011f9051a45d5f18ae00b"	"828c7545d9e438d5050409bf69b7cf30"	18.05778	-94.9944397	WGS84		"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"44a406baf019b5e8184e4f4269021d5f"	f6e641d69bed00a75c712fbc8bbabf2d	15.3869397	-92.18778	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
cb1bfc3d9334d8333bdfb26edee1f15d	"51e217e5188b7f57b83f39ec935ce545"	15.7041697	-91.9641697	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9f8dd6b58f02196ef1e200d384694541"	bdd49f6327b660664786f77bccd3bf92	19.1586097	-99.4886097	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
fca985ca0597c51657cef27b8efd9afa	"49c28dfe3d4c1963da4b69129c511df5"	15.7430597	-93.3527797	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c42e21ecd58cd85872e5300b2bf9009b	"145cc5f69d9701ed2fe950737d1d60cd"	15.1775	-92.4941697	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1dce77d6bd8651aa8ecc7a9529681dfd"	"62ac148183213342d1d527afbf718cde"	16.9208297	-96.76389	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"71bd43b2fd4aa07e89968faeb869bbf2"	"34c4bd6b24c6c3010b613c07eedea50b"	27.1441697	-105.34417	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
dbd81fd138c49f194cc700df5e562851	"58f4fc7a6c155f05a5109ff321f432fd"	15.4755555	-92.2311111	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4e3d8218ac8804bc6fc0d6e28a444de6"	"8bd0ab92a059914b6efc2884010469a6"	21.3383297	-97.9044397	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"061254be3aff4024d9045e05c7c7c882"	"77687af417bf701e95d7e90c30bc2434"	15.86972	-92.1749997	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
cd6059bb6309cbfd577c84e063275720	"38a4d152c1902fe6619ca932b714a2f9"	24.5274997	-104.7783297	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"949c8f2cd452200b91a4dc582ad14b7d"	"42bafe9156023ee2c7e28b29fea1151f"	28.8949997	-107.49111	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
dfbcaedcdc3af5f9a5a1f10885887807	b15c572761b8549bd8cd2eab21ffd651	28.03969	-105.29209	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b863b594bce2ac09fcdbbc1daf3bf180	"0f0647c0495cd10c662e1b902e98c26e"	25.1283297	-106.36278	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"20043c0b7305cb5c0dfbcf1e60dabbf9"	"902dc9928914a4a81d93399776e8d183"	16.29417	-92.42528	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
db4e00688b81e6037126662cead4d322	"0a7413033377ad1991627f07ffb4922a"	24.0828097	-99.1277297	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
d4471542cc39e37218afe860f7ae5272	"25f285510b195577b657953ba606f80e"	17.2243975	-99.5213927	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4551f82d1ab11891d71d2c9f7bfd7f07"	"9f0ef3b47357895bd006d5db8a40b3e8"	21.7987097	-101.75418	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
d571526f99e670da4a4348f1053aeff5	c17a795817e89d0c53367f7fa64f62ef	24.5941697	-99.6274997	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"835e0d67ca6fa8f2fd807554e1dde765"	f6b5d036390db7f1edb57f65cdbcd7ea	17.16083	-97.8275	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9875bc154f253c223be256f88642e7ff"	e0c40a4bdc77e39ce5bccec4755e58ee	16.9980597	-92.2997197	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
df788fa77ae4e41e139fb8d0f4cfd44c	"8227f5ab369792bd65aa8ad7b51be3de"	19.5081997	-104.21729	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7235607dd2639479f14234b587c3bbf1"	e98429cc78f9836c1388cf4cb4a00c94	15.5083333	-92.225	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"318ef348562ee73a0b61e14a72206f61"	e89e00da080992856986289bb800cd23	19.56	-97.2427777	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3abbd3557f9eba2368a06194761c86a5"	"9a634d14a1c91700d51b4669c713a933"	28.4777777	-107.3316666	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f13311095432aff9d982fadfb980ea2c	"996eadd03764f19db42c5a53516832f5"	19.875	-101.3916666	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
a622ae86f0d7740d0f71f57a38fc7980	"88e3a40f6528821baa1eedff642c2df4"	19.775	-97.2583333	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
a192838cd19e4b2f12958ff03556cfbd	c966dee03aa0d93a2bdd7b71c16e31fc	20.9416666	-101.425	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
aff92f164ad450c5fc23f06ed689fc64	"467a2df1d2c454c8efb9671fae42c3b7"	20.4083333	-105.6916666	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
"02f3060b520181a206b35991825f9668"	ca03539a40b329eff968e550d0e56ba1	23.2083333	-106.425	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
d74ef51a5042a65c8538a1f1396609f6	"1bca45b97171342af312a106eaf2dc8e"	18.2083333	-98.0583333	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
"60aa388477df12619f113f9d17e72eff"	"196e8b970a229161ded4ac948bc42f8b"	20.425	-101.725	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
"787fc9adc4af6a46c2bcf1ac73546772"	a494c0379c191b97d0d08f886e3119bb	19.8416666	-97.4583333	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
"9d85f608f621fc5bcf0c2c390c291b95"	aec3d05a18f3f4520a6fcdcdbf28b422	25.4583333	-102.175	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
d6b218373b5ff9d78fe257668f161371	ddb65ab7bccd610bfbdb0cf3e22414c1	18.475	-88.7916666	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
"60aa388477df12619f113f9d17e72eff"	"5c2f09f66520e9845ef0e3e1f64710f2"	20.425	-101.725	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
d73fbb13b623424f9267677a4b2c5afa	"870690b9a214a9daebb7fe425152a32b"	19.5083333	-99.6083333	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
a192838cd19e4b2f12958ff03556cfbd	c3e5237473c9ebdb7918085ded4b9446	20.9416666	-101.425	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
"38047b9455f9e3787ab9d82e5ac3e58b"	eaa968fd0476f53de124ebeed4f1302b	21.775	-103.325	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	"Conversión de sexagesimal a decimal	 cambiando los segundos de 99 a 30"	""
"45730371baad2464be556518f8c42088"	bfe3fee5e9172068bd191e3e988c9fc1			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"3856632e9631f2f8e258c472997f0180"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
be65086c611e325602d7d72885ae4a50	"5382ae976e393515ab744827d8ed584e"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"371e0df3536e4261df8a3ecf2319bb1d"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
be65086c611e325602d7d72885ae4a50	"10fdc7938705a9128bc0a811a913b406"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"2726c2e57ab5ad5a9d9c248b647ca2d1"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	e6b7c4d30164232a6d3ed3de23a0a348			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"5ea740f25ad5f282826b87ba9c555985"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	fea3b8e7ab97b1f9b21ae53cdb423e82			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	f4deef1576a4be12e013bea6de0f714a			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"972d787c728fd86426c3b295ecc9a8eb"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	ccd7d228f9f88c99d6ee3601aa5f5daa			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"80714adb91e54c910913c01439449b10"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"3b0da614555f79bb01f2eb10cd13d019"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	f95eaa888ed4c4fbeb6e30af66e06419			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
be65086c611e325602d7d72885ae4a50	"2e27e103c82494724639beb495890444"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"981cd9528f0fa96a95e2d90f394ffb05"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	e89c452f796f3b66e624d5dd69a14b3b			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"9bfb6ab85f20ad2f818eec5b17d30d8a"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	ca8f1d79fb42c5ad137e95e620eb197f			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	e377b6020b1e60c3f6c1a28555e83bf8			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	bb3d98b76d2c9752db2066b996b95820			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"50619d19ed99a80376c5f83b73f699db"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"9394f93625473c8633c94b7965ee93fb"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"734a3f78dea17072f02086590fa2f698"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"17e87e069b25ad3aacedb7b12882d486"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
be65086c611e325602d7d72885ae4a50	"6bdf7e3ca173a86084683dae2719bff8"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"09c7235fec592f3bb770f81aa2d00d62"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"323e3c70ec16b37d947900086d749800"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"938dd51f30e05591da5e95979f0a229e"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	f201b6b973f42a145e5abf3d27f75bf0			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	c62216d19141a83b1ab7e0d87f9f3073			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
be65086c611e325602d7d72885ae4a50	aca0d8b45adc62d817c9c9ac552dc7c4			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	be77931b77ec019223ba4134cf3716cb			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
be65086c611e325602d7d72885ae4a50	"07f5f618819b74760bb5740dedbe5169"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	bbb485dbb114382d505e98c046571a42			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	edc944dd379994237fc990ab5356b461			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"4484b2de167a8f85db6b1130ff57af2f"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	"7c90831c50e36ecd6ea106c56b6ea401"			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"45730371baad2464be556518f8c42088"	b9410499ce6329a0ca42105d6f4f3c55			""		NO DISPONIBLE	""	""	""	""	""	""	""	""	Sin coordenadas	""
"8e64dff64c95390061cf3a51f002b7c3"	"042e4682ec065fe8deabc2897f6a1165"	19.2044444	-98.8025	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
