1.collectionobject.guid,"1,23.collection.primaryPurpose","1,29-collectionobjectcitations,69.referencework.guid","1,29-collectionobjectcitations,69.referencework.referenceWorkType","1,29-collectionobjectcitations.collectionobjectcitation.pageNumber","1,29-collectionobjectcitations.collectionobjectcitation.remarks"
dca315a8-1ed3-11e3-bfac-90b11c41863e,Organism,b0c40e03-9789-4c7c-88a6-26c1cd721c3f,2,,
dc0736a7-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
db3ad953-1ed3-11e3-bfac-90b11c41863e,Organism,f73f8d92-d101-4bc6-aa75-a6173247a0af,2,,
dbd47b68-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dbf46cab-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dc0a40e5-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dbefc1e9-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dc3ca176-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
dca361e0-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dc5067ad-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dc42d0e4-1ed3-11e3-bfac-90b11c41863e,Organism,1fb025e9-8075-4c62-bfff-b64880e641fc,2,,
dc6217c4-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dcd3339f-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
db5b9dec-1ed3-11e3-bfac-90b11c41863e,Organism,e83b2f32-fb14-4a0e-a4f8-55cd57a94925,2,,
dbf760f7-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
db84882f-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
dc5077c9-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dcab267f-1ed3-11e3-bfac-90b11c41863e,Organism,22fe695a-4601-4c8d-af6b-e81eb400aa52,2,,
db8320b3-1ed3-11e3-bfac-90b11c41863e,Organism,5404c1d3-aafc-4bd5-87b3-71ad913ace07,2,,
dbefdb51-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dcbe8962-1ed3-11e3-bfac-90b11c41863e,Organism,8f9277c0-a9aa-47f6-b4c6-de4586dadd64,2,,
dc5710aa-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
dbdc1aea-1ed3-11e3-bfac-90b11c41863e,Organism,0aa6fcb9-d16e-4636-8fef-a4ab6e70ca20,2,,
dc565f16-1ed3-11e3-bfac-90b11c41863e,Organism,d92a3b92-74af-49f9-99a0-77d08fc6dabd,2,,
dc4a0e81-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
dc621e12-1ed3-11e3-bfac-90b11c41863e,Organism,0aa6fcb9-d16e-4636-8fef-a4ab6e70ca20,2,,
dcc6f96b-1ed3-11e3-bfac-90b11c41863e,Organism,e83b2f32-fb14-4a0e-a4f8-55cd57a94925,2,,
dc451bd9-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dc545626-1ed3-11e3-bfac-90b11c41863e,Organism,0aa6fcb9-d16e-4636-8fef-a4ab6e70ca20,2,,
db8a2ace-1ed3-11e3-bfac-90b11c41863e,Organism,b0c40e03-9789-4c7c-88a6-26c1cd721c3f,2,,
dc545626-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
db76eff2-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
dc4b8770-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dbb967d8-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dcd6df63-1ed3-11e3-bfac-90b11c41863e,Organism,cc441480-1148-4646-ad72-3868b37a86e2,2,,
dcc3aa41-1ed3-11e3-bfac-90b11c41863e,Organism,366a6c41-deba-46ee-a3a4-9477736d5542,2,,
dbefcccb-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dc61ff88-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dcc0d389-1ed3-11e3-bfac-90b11c41863e,Organism,68664775-cf47-4c58-8149-49d70cf43163,2,,
dc506062-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
db679108-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
db6ba841-1ed3-11e3-bfac-90b11c41863e,Organism,22fe695a-4601-4c8d-af6b-e81eb400aa52,2,,
dcd8f022-1ed3-11e3-bfac-90b11c41863e,Organism,22fe695a-4601-4c8d-af6b-e81eb400aa52,2,,
db862d51-1ed3-11e3-bfac-90b11c41863e,Organism,b0bf47f4-1490-4058-b44e-bc3d26d3ff5f,2,,
dc506f17-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dbd3d183-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dc6606b2-1ed3-11e3-bfac-90b11c41863e,Organism,684541b4-93a3-4dd0-9bc0-7870523bd9ff,2,,
dbbb268d-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
dc507020-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dbf880b0-1ed3-11e3-bfac-90b11c41863e,Organism,1fb025e9-8075-4c62-bfff-b64880e641fc,2,,
dbf84e94-1ed3-11e3-bfac-90b11c41863e,Organism,bbf9a781-2137-4df6-8f68-09b52b59e821,2,,
dc9cd8a3-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
db5fc25c-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
db750513-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
dbd5f329-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
db5fd13e-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dc4b8770-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
db269b67-1ed3-11e3-bfac-90b11c41863e,Organism,e83b2f32-fb14-4a0e-a4f8-55cd57a94925,2,,
dcc63a64-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
dc507020-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dcc6da1e-1ed3-11e3-bfac-90b11c41863e,Organism,affa052c-3425-4363-be26-2455482c962e,2,,
dca12ed0-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
dcc13b3b-1ed3-11e3-bfac-90b11c41863e,Organism,b0c40e03-9789-4c7c-88a6-26c1cd721c3f,2,,
dc56911a-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dc79e2a5-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
db7507b1-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dbf2b517-1ed3-11e3-bfac-90b11c41863e,Organism,9b862995-a9eb-4ff0-a14f-2e21ffbb0ffa,2,,
dc507020-1ed3-11e3-bfac-90b11c41863e,Organism,0aa6fcb9-d16e-4636-8fef-a4ab6e70ca20,2,,
dccb3f29-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
db48acd2-1ed3-11e3-bfac-90b11c41863e,Organism,684541b4-93a3-4dd0-9bc0-7870523bd9ff,2,,
dbf6c5d0-1ed3-11e3-bfac-90b11c41863e,Organism,1fb025e9-8075-4c62-bfff-b64880e641fc,2,,
dc506062-1ed3-11e3-bfac-90b11c41863e,Organism,0aa6fcb9-d16e-4636-8fef-a4ab6e70ca20,2,,
db740d08-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
dc709182-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dca25832-1ed3-11e3-bfac-90b11c41863e,Organism,f73f8d92-d101-4bc6-aa75-a6173247a0af,2,,
dc25bcba-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dc5067ad-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
dcbcf758-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
dc621e12-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
db410491-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
dc507b00-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
db7826cc-1ed3-11e3-bfac-90b11c41863e,Organism,0f264358-a545-445d-8726-41f1d3cc18ec,2,,
db862d51-1ed3-11e3-bfac-90b11c41863e,Organism,0f264358-a545-445d-8726-41f1d3cc18ec,2,,
dc79e4bf-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dc545626-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dbf685f2-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
db61ab6c-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dc567f11-1ed3-11e3-bfac-90b11c41863e,Organism,d92a3b92-74af-49f9-99a0-77d08fc6dabd,2,,
dc50221f-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
dc3edb44-1ed3-11e3-bfac-90b11c41863e,Organism,1fb025e9-8075-4c62-bfff-b64880e641fc,2,,
dbdbd59a-1ed3-11e3-bfac-90b11c41863e,Organism,a2704dc2-e942-47f5-b30e-390dc2c98d8a,5,,
dbdbe775-1ed3-11e3-bfac-90b11c41863e,Organism,0aa6fcb9-d16e-4636-8fef-a4ab6e70ca20,2,,
dbefc1e9-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
dbc0cf00-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dbc16796-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dc1182d8-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dbd5f329-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
db7826cc-1ed3-11e3-bfac-90b11c41863e,Organism,b0bf47f4-1490-4058-b44e-bc3d26d3ff5f,2,,
dbf2b303-1ed3-11e3-bfac-90b11c41863e,Organism,9b862995-a9eb-4ff0-a14f-2e21ffbb0ffa,2,,
dc506062-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
db25b8c3-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
dc99faa0-1ed3-11e3-bfac-90b11c41863e,Organism,e83b2f32-fb14-4a0e-a4f8-55cd57a94925,2,,
dc45113c-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
db5dd7c8-1ed3-11e3-bfac-90b11c41863e,Organism,68664775-cf47-4c58-8149-49d70cf43163,2,,
dc1c25d7-1ed3-11e3-bfac-90b11c41863e,Organism,339831bc-27fa-416f-a150-78f88a9af3cd,2,,
dbd5f329-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dbfbc734-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dc9ba6e2-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
db46af2b-1ed3-11e3-bfac-90b11c41863e,Organism,f73f8d92-d101-4bc6-aa75-a6173247a0af,2,,
db24bf09-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
dc9963e9-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dcc1170b-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dbcba20b-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dc99bb9e-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dc99a1d9-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
dc504527-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dccf02c2-1ed3-11e3-bfac-90b11c41863e,Organism,b0c40e03-9789-4c7c-88a6-26c1cd721c3f,2,,
dbbd0240-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dc567348-1ed3-11e3-bfac-90b11c41863e,Organism,3a373e86-ba3b-49e1-8c38-347a1b2a1ea7,4,,
dbf8665e-1ed3-11e3-bfac-90b11c41863e,Organism,bbf9a781-2137-4df6-8f68-09b52b59e821,2,,
db61ab6c-1ed3-11e3-bfac-90b11c41863e,Organism,92f0046d-3612-42f2-9e9b-414a9ee816ba,2,,
dcc19c37-1ed3-11e3-bfac-90b11c41863e,Organism,b0bf47f4-1490-4058-b44e-bc3d26d3ff5f,2,,
db2c146a-1ed3-11e3-bfac-90b11c41863e,Organism,8f9277c0-a9aa-47f6-b4c6-de4586dadd64,2,,
db52d5dd-1ed3-11e3-bfac-90b11c41863e,Organism,b0c40e03-9789-4c7c-88a6-26c1cd721c3f,2,,
db2c146a-1ed3-11e3-bfac-90b11c41863e,Organism,0f264358-a545-445d-8726-41f1d3cc18ec,2,,
dbb50fdb-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dbc095bd-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
db1fe44d-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dcab8bc4-1ed3-11e3-bfac-90b11c41863e,Organism,e94abc5f-139c-47f4-8702-8999eebb17b2,2,,
dc51b2a1-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dca04414-1ed3-11e3-bfac-90b11c41863e,Organism,366a6c41-deba-46ee-a3a4-9477736d5542,2,,
db2640a8-1ed3-11e3-bfac-90b11c41863e,Organism,1ebf2917-0161-4dfa-8f13-9745c0f6bc5a,2,,
dc7abf27-1ed3-11e3-bfac-90b11c41863e,Organism,366a6c41-deba-46ee-a3a4-9477736d5542,2,,
dcc4c9c4-1ed3-11e3-bfac-90b11c41863e,Organism,e83b2f32-fb14-4a0e-a4f8-55cd57a94925,2,,
db9c5500-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dbee2ac0-1ed3-11e3-bfac-90b11c41863e,Organism,9b862995-a9eb-4ff0-a14f-2e21ffbb0ffa,2,,
db19b073-1ed3-11e3-bfac-90b11c41863e,Organism,f73f8d92-d101-4bc6-aa75-a6173247a0af,2,,
dbbc3819-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dc34d6dd-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dc1ff482-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dc632224-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
db192481-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
dcd6147f-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dc5077c9-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dc565f16-1ed3-11e3-bfac-90b11c41863e,Organism,3a373e86-ba3b-49e1-8c38-347a1b2a1ea7,4,,
dcd8df0c-1ed3-11e3-bfac-90b11c41863e,Organism,5404c1d3-aafc-4bd5-87b3-71ad913ace07,2,,
dc328a8d-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
dc5050be-1ed3-11e3-bfac-90b11c41863e,Organism,0aa6fcb9-d16e-4636-8fef-a4ab6e70ca20,2,,
db508e4d-1ed3-11e3-bfac-90b11c41863e,Organism,e83b2f32-fb14-4a0e-a4f8-55cd57a94925,2,,
dc62138e-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
dbbdda93-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dca2cf9c-1ed3-11e3-bfac-90b11c41863e,Organism,b0c40e03-9789-4c7c-88a6-26c1cd721c3f,2,,
db1a7d13-1ed3-11e3-bfac-90b11c41863e,Organism,cc441480-1148-4646-ad72-3868b37a86e2,2,,
dcc52b12-1ed3-11e3-bfac-90b11c41863e,Organism,366a6c41-deba-46ee-a3a4-9477736d5542,2,,
dc0ef141-1ed3-11e3-bfac-90b11c41863e,Organism,985d553b-74c4-4419-8db7-d3a422e70700,2,,
db41a23e-1ed3-11e3-bfac-90b11c41863e,Organism,e83b2f32-fb14-4a0e-a4f8-55cd57a94925,2,,
db2690ce-1ed3-11e3-bfac-90b11c41863e,Organism,366a6c41-deba-46ee-a3a4-9477736d5542,2,,
db67ba60-1ed3-11e3-bfac-90b11c41863e,Organism,e83b2f32-fb14-4a0e-a4f8-55cd57a94925,2,,
dbf498a5-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dc506062-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
db1df962-1ed3-11e3-bfac-90b11c41863e,Organism,b0bf47f4-1490-4058-b44e-bc3d26d3ff5f,2,,
dcd065dd-1ed3-11e3-bfac-90b11c41863e,Organism,f73f8d92-d101-4bc6-aa75-a6173247a0af,2,,
dc6217c4-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dc507b00-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dbc512a1-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dc5077c9-1ed3-11e3-bfac-90b11c41863e,Organism,0aa6fcb9-d16e-4636-8fef-a4ab6e70ca20,2,,
db405192-1ed3-11e3-bfac-90b11c41863e,Organism,e83b2f32-fb14-4a0e-a4f8-55cd57a94925,2,,
dbbc86c9-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dc1e0941-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dbd519a4-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dcab6f61-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
dcc13b3b-1ed3-11e3-bfac-90b11c41863e,Organism,b81a57a3-8469-4a95-8a07-fe76119e680a,2,,
dcd6147f-1ed3-11e3-bfac-90b11c41863e,Organism,28c3b865-92c1-4286-a95c-4ccf78bcb5e7,2,,
dccd43d7-1ed3-11e3-bfac-90b11c41863e,Organism,b0c40e03-9789-4c7c-88a6-26c1cd721c3f,2,,
dc504280-1ed3-11e3-bfac-90b11c41863e,Organism,0aa6fcb9-d16e-4636-8fef-a4ab6e70ca20,2,,
db7176cf-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dc61ff88-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
dbf40e67-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
db1a7d13-1ed3-11e3-bfac-90b11c41863e,Organism,b0bf47f4-1490-4058-b44e-bc3d26d3ff5f,2,,
dcd24dce-1ed3-11e3-bfac-90b11c41863e,Organism,f73f8d92-d101-4bc6-aa75-a6173247a0af,2,,
db1a4965-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
dcd6cf12-1ed3-11e3-bfac-90b11c41863e,Organism,22fe695a-4601-4c8d-af6b-e81eb400aa52,2,,
dc34d6dd-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dbf83cf1-1ed3-11e3-bfac-90b11c41863e,Organism,bbf9a781-2137-4df6-8f68-09b52b59e821,2,,
dc64b2b0-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dcd8a036-1ed3-11e3-bfac-90b11c41863e,Organism,affa052c-3425-4363-be26-2455482c962e,2,,
db6824b7-1ed3-11e3-bfac-90b11c41863e,Organism,b0bf47f4-1490-4058-b44e-bc3d26d3ff5f,2,,
dbee0046-1ed3-11e3-bfac-90b11c41863e,Organism,9b862995-a9eb-4ff0-a14f-2e21ffbb0ffa,2,,
dc50dbb2-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
dbd471ed-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
db1df962-1ed3-11e3-bfac-90b11c41863e,Organism,cc441480-1148-4646-ad72-3868b37a86e2,2,,
dc50221f-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dc36dcb2-1ed3-11e3-bfac-90b11c41863e,Organism,db876f1b-b573-4144-9487-5d96ef8a7a0e,2,,
dbdc5af5-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dbb3c93a-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dbdc1aea-1ed3-11e3-bfac-90b11c41863e,Organism,5fa2e2c8-3b4f-4a0e-9e1b-27ae11ae4429,2,,
dc4b8770-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
dcc35a82-1ed3-11e3-bfac-90b11c41863e,Organism,50295948-1e04-42ba-96a8-c3569695da21,2,,
dbea9dc6-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
db849d56-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dcc4c9c4-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dbdc14d2-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dc5778b1-1ed3-11e3-bfac-90b11c41863e,Organism,0f264358-a545-445d-8726-41f1d3cc18ec,2,,
dc9f0e42-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dcceea6e-1ed3-11e3-bfac-90b11c41863e,Organism,e83b2f32-fb14-4a0e-a4f8-55cd57a94925,2,,
dbf3f3bd-1ed3-11e3-bfac-90b11c41863e,Organism,f1dc4cc3-bee3-4f84-ad7c-9c2cca8981b1,2,,
dbee5cad-1ed3-11e3-bfac-90b11c41863e,Organism,9b862995-a9eb-4ff0-a14f-2e21ffbb0ffa,2,,
dc504280-1ed3-11e3-bfac-90b11c41863e,Organism,0b4e5878-7e44-48d5-aaed-0161a86958ef,2,,
dbf719f5-1ed3-11e3-bfac-90b11c41863e,Organism,903ac749-2f03-4eb9-8029-6ff9a7c2eb13,2,,
dc9d2e3a-1ed3-11e3-bfac-90b11c41863e,Organism,c6413dac-8b10-46d5-8a11-635bd285bc6a,2,,
dc1182d8-1ed3-11e3-bfac-90b11c41863e,Organism,2676c350-4381-4b47-8ddb-185388b8cb9c,2,,
dc9963e9-1ed3-11e3-bfac-90b11c41863e,Organism,b0c40e03-9789-4c7c-88a6-26c1cd721c3f,2,,
dc4ab0ab-1ed3-11e3-bfac-90b11c41863e,Organism,e94abc5f-139c-47f4-8702-8999eebb17b2,2,,
dbf2c415-1ed3-11e3-bfac-90b11c41863e,Organism,9b862995-a9eb-4ff0-a14f-2e21ffbb0ffa,2,,
dbba58b0-1ed3-11e3-bfac-90b11c41863e,Organism,f6e1c3ca-3f3a-4501-ac0c-530b94d160c8,2,,
dbebcb08-1ed3-11e3-bfac-90b11c41863e,Organism,f6e1c3ca-3f3a-4501-ac0c-530b94d160c8,2,,
